	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S199-PMC3277098	PMC3277098	12/2011	S199-PMC3277098	['most of these OBSERVATIONAL studies DID NOT have direct serological measures of 25(Oh)D levels to ACCURATELY CONFIRM Vitamin D status and cross sectional study designs involving older children and Adults fail TO provide EVIDENCE on aetiological FACTORS.']	[('INCOMPLETE_EVIDENCE', 14), ('INCOMPLETE_EVIDENCE', 36), ('SUPERFICIAL_RELATIONSHIP', 98), ('INCOMPLETE_EVIDENCE', 109), ('QUESTION_ANSWERED_BY_THIS_WORK', 209), ('INCOMPLETE_EVIDENCE', 220), ('SUPERFICIAL_RELATIONSHIP', 245)]	7	[('CHEBI_71657', 'versiconol acetate', 80, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 80, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 117, 'vitamin D'), ('UBERON_0007023', 'adult organism', 197, 'adults')]	0	['serological 25(oh)d levels  status older children  aetiological factors.']
S9-PMC3296991	PMC3296991	2/2012	S9-PMC3296991	['in teens and Adults, Parathyroid hormone (pth) and bone specific alkaline phosphatase (balp) are elevated in Vitamin D deficiency and are ASSOCIATED with enhanced bone turnover [2,3].']	[('SUPERFICIAL_RELATIONSHIP', 138)]	1	[('UBERON_0007023', 'adult organism', 13, 'adults'), ('UBERON_0001132', 'parathyroid gland', 21, 'parathyroid'), ('CHEBI_27300', 'vitamin D', 109, 'vitamin D')]	0	['teens parathyroid hormone (pth) bone alkaline phosphatase (balp) elevated  bone turnover [2,3].']
S43-PMC3309463	PMC3309463	6/2011	S43-PMC3309463	['it HAS BEEN PROPOSED that developmental Vitamin D deficiency MAY CONTRIBUTE to the increased risk of schizophrenia in dark-skinned migrants and those living in crowded urban settings.28both dark skin and urban residence are ASSOCIATED with an INCREASED risk of hypovitaminosis D.29developmental Vitamin D deficiency MAY also UNDERLIE the well-replicated season of birth EFFECT FOUND in schizophrenia (those Born in winter and spring have a small but significant increased risk of schizophrenia).30vitamin D is a potent pro-differentiation agent and CAN INFLUENCE Brain functioning via many DIFFERENT pathways.31the Vitamin D receptor and the enzyme required for the manufacture of the hormonally active form of Vitamin D have BEEN IDENTIFIED in the Human Brain,32AND THERE IS EVIDENCE from Rodent MODELS DEMONSTRATING that transient Prenatal Vitamin D deficiency results in persistent changes in Adult Brain structure, neurochemistry and behavior.33our species has evolved in settings where Vitamin D is abundant, and migration to colder climates and urban-related lifestyle factors have left modern Humans at increased risk of hypovitaminosis D.\ninspired by the conceptual framework described above, we PROPOSE that the absence of adequate Vitamin D levels during development deprives the Organism of expected instructions from the environment.']	[('INCOMPLETE_EVIDENCE', 3), ('INCOMPLETE_EVIDENCE', 12), ('INCOMPLETE_EVIDENCE', 61), ('SUPERFICIAL_RELATIONSHIP', 65), ('SUPERFICIAL_RELATIONSHIP', 224), ('IMPORTANT_CONSIDERATION', 243), ('INCOMPLETE_EVIDENCE', 316), ('SUPERFICIAL_RELATIONSHIP', 325), ('SUPERFICIAL_RELATIONSHIP', 370), ('INCOMPLETE_EVIDENCE', 377), ('INCOMPLETE_EVIDENCE', 549), ('SUPERFICIAL_RELATIONSHIP', 553), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 590), ('ANOMALY_CURIOUS_FINDING', 726), ('INCOMPLETE_EVIDENCE', 731), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 761), ('INCOMPLETE_EVIDENCE', 767), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 797), ('INCOMPLETE_EVIDENCE', 797), ('INCOMPLETE_EVIDENCE', 804), ('INCOMPLETE_EVIDENCE', 1204)]	21	[('CHEBI_27300', 'vitamin D', 40, 'vitamin D'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 277, 'D'), ('CHEBI_27300', 'vitamin D', 295, 'vitamin D'), ('GO_0007567', 'parturition', 407, 'born'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 505, 'D'), ('UBERON_0000955', 'brain', 563, 'brain'), ('CHEBI_27300', 'vitamin D', 615, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 711, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 749, 'human'), ('UBERON_0000955', 'brain', 755, 'brain'), ('NCBITaxon_33208', 'Metazoa', 790, 'rodent'), ('GO_0007565', 'female pregnancy', 833, 'prenatal'), ('CHEBI_27300', 'vitamin D', 842, 'vitamin D'), ('UBERON_0007023', 'adult organism', 896, 'adult'), ('UBERON_0000955', 'brain', 902, 'brain'), ('CHEBI_27300', 'vitamin D', 991, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 1100, 'humans'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 1144, 'D'), ('CHEBI_27300', 'vitamin D', 1241, 'vitamin D'), ('NCBITaxon_1', 'root', 1290, 'organism')]	0	['developmental  schizophrenia dark-skinned migrants living crowded urban settings.28both dark skin urban residence hypovitaminosis d.29developmental  well-replicated season birth schizophrenia (those born winter spring schizophrenia).30vitamin potent pro-differentiation agent brain functioning via pathways.31the  receptor enzyme manufacture hormonally form  human brain,32and rodent transient prenatal  results changes  brain structure, neurochemistry behavior.33our species settings  abundant, migration colder climates urban-related lifestyle left modern humans hypovitaminosis d.\ninspired above, absence  levels deprives organism instructions environment.']
S82-PMC3347028	PMC3347028	3/2012	S82-PMC3347028	['in nonpregnant adolescents and Adults, increased pth is ASSOCIATED with lower circulating concentrations of ionized calcium, which is MOST OFTEN PRECIPITATED by Vitamin D deficiency and decreased Intestinal calcium absorption.']	[('SUPERFICIAL_RELATIONSHIP', 56), ('PROBABLE_UNDERSTANDING', 134), ('PROBABLE_UNDERSTANDING', 139), ('SUPERFICIAL_RELATIONSHIP', 145)]	4	[('UBERON_0007023', 'adult organism', 31, 'adults'), ('CHEBI_27300', 'vitamin D', 161, 'vitamin D'), ('UBERON_0000160', 'intestine', 196, 'intestinal')]	0	['nonpregnant adolescents pth circulating concentrations ionized calcium,  decreased intestinal calcium absorption.']
S87-PMC3347028	PMC3347028	3/2012	S87-PMC3347028	['it IS NOT SURPRISING, then that during Pregnancy pth as a MARKER of Vitamin D status is a LESS RELIABLE PREDICTOR than in nonpregnant Adults [60,61,62].']	[('PROBABLE_UNDERSTANDING', 3), ('PROBABLE_UNDERSTANDING', 6), ('ANOMALY_CURIOUS_FINDING', 10), ('SUPERFICIAL_RELATIONSHIP', 58), ('INCOMPLETE_EVIDENCE', 90), ('IMPORTANT_CONSIDERATION', 95), ('SUPERFICIAL_RELATIONSHIP', 104)]	7	[('GO_0007565', 'female pregnancy', 39, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('UBERON_0007023', 'adult organism', 134, 'adults')]	0	['surprising, pregnancy pth  status nonpregnant  [60,61,62].']
S155-PMC3347028	PMC3347028	3/2012	S155-PMC3347028	['mcgrath and others continue to investigate WHETHER there are lasting EFFECTS of fetal and early infancy Vitamin D deficiency on later Adult disease processes such as Anatomical changes of the Brain, schizophrenia, multiple sclerosis, certain cancers, Cardiovascular disease, and various other Autoimmune diseases such as diabetes and lupus [106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 43), ('SUPERFICIAL_RELATIONSHIP', 69)]	2	[('CHEBI_27300', 'vitamin D', 104, 'vitamin D'), ('UBERON_0007023', 'adult organism', 134, 'adult'), ('UBERON_0001062', 'anatomical entity', 166, 'anatomical'), ('UBERON_0000955', 'brain', 192, 'brain'), ('UBERON_0004535', 'cardiovascular system', 251, 'cardiovascular'), ('UBERON_0001442', 'skeleton of manus', 293, 'autoimmune')]	0	['mcgrath lasting fetal infancy   disease processes anatomical changes brain, schizophrenia, sclerosis, cancers, cardiovascular disease, autoimmune diseases diabetes lupus [106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121].']
S174-PMC3347028	PMC3347028	3/2012	S174-PMC3347028	['one does not become Vitamin D toxic from sunlight exposure; HOWEVER, in comparison, People have become toxic from Ingesting too much oral Vitamin D. in an Adult, it APPEARS that the upper limit of tolerability of Vitamin D is a daily consumption of thousands of international units of Vitamin D—above 10,000 iu/day [142,143].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 60), ('ANOMALY_CURIOUS_FINDING', 165)]	2	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 84, 'people'), ('GO_0007567', 'parturition', 114, 'ingesting'), ('CHEBI_27300', 'vitamin D', 138, 'vitamin D'), ('UBERON_0007023', 'adult organism', 155, 'adult'), ('CHEBI_27300', 'vitamin D', 213, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 285, 'vitamin D')]	0	['one  toxic sunlight exposure; however, comparison, people toxic ingesting oral . upper tolerability  daily consumption thousands international units —above 10,000 iu/day [142,143].']
S179-PMC3347028	PMC3347028	3/2012	S179-PMC3347028	['a large proportion of the younger Adult population MAY follow these guidelines, which MAY increase the RISK of Vitamin D deficiency.']	[('INCOMPLETE_EVIDENCE', 51), ('INCOMPLETE_EVIDENCE', 86), ('IMPORTANT_CONSIDERATION', 103)]	3	[('UBERON_0007023', 'adult organism', 34, 'adult'), ('CHEBI_27300', 'vitamin D', 111, 'vitamin D')]	0	['proportion younger  population guidelines, increase  deficiency.']
S18-PMC3348565	PMC3348565	4/2012	S18-PMC3348565	['HOWEVER, the risk of repeated pneumonia in the subsequent 3 months was 13% (relative risk [rr] 0·78, 95% ci 0·64–0·94; p=0·01) lower in the Vitamin D3Compared with the placebo group.3OTHER more RECENT STUDIES assessing different outcomes in children or Adults have CONFLICTING findings on the effectiveness of Vitamin D.\nthere is GROWING EVIDENCE of the Vitamin D parancrine system enhancing Innate Immunity:4the activation of toll-like receptors on Monocytes and Macrophages by Microbial pathogens results in increased Expression of Cyp27B1 and Vitamin D Receptor ( vdr ) Genes within these cells.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ANOMALY_CURIOUS_FINDING', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 183), ('INCOMPLETE_EVIDENCE', 194), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 265), ('INCOMPLETE_EVIDENCE', 330)]	6	[('CHEBI_59884', 'XDP(3-)', 140, 'vitamin D3compared'), ('UBERON_0007023', 'adult organism', 253, 'adults'), ('CHEBI_27300', 'vitamin D', 310, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 354, 'vitamin D'), ('GO_0045087', 'innate immune response', 392, 'innate immunity'), ('CL_0000576', 'monocyte', 450, 'monocytes'), ('CL_0000235', 'macrophage', 464, 'macrophages'), ('NCBITaxon_10088', 'Mus <genus>', 479, 'microbial'), ('GO_0010467', 'gene expression', 520, 'expression'), ('PR_000006101', 'cytochrome P450 1A1', 534, 'CYP27B1'), ('CHEBI_27300', 'vitamin D', 546, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 546, 'vitamin D receptor'), ('SO_0000704', 'gene', 573, 'genes')]	0	['however, pneumonia 3 months 13% (relative [rr] 0·78, 95% ci 0·64–0·94; p=0·01) vitamin d3compared placebo group.3other outcomes children  .\nthere  parancrine system innate immunity:4the activation toll-like receptors monocytes macrophages microbial pathogens results expression cyp27b1  receptor vdr genes cells.']
S128-PMC3348565	PMC3348565	4/2012	S128-PMC3348565	['the optimum concentrations of Vitamin D for Adults and children6are BASED ON non-immunological and, MOSTLY, bone outcomes.']	[('SUPERFICIAL_RELATIONSHIP', 68), ('PROBABLE_UNDERSTANDING', 100)]	2	[('CHEBI_27300', 'vitamin D', 30, 'vitamin D'), ('UBERON_0007023', 'adult organism', 44, 'adults')]	0	['concentrations   children6are non-immunological and, mostly, bone outcomes.']
S38-PMC3356951	PMC3356951	4/2012	S38-PMC3356951	['the MAJOR source of Vitamin D for children and Adults is exposure to natural sunlight.']	[('IMPORTANT_CONSIDERATION', 4)]	1	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('UBERON_0007023', 'adult organism', 47, 'adults')]	0	[' children  exposure natural sunlight.']
S74-PMC3356951	PMC3356951	4/2012	S74-PMC3356951	['[1293360] Vitamin D produced in the skin MAY last AT LEAST twice as long in the Blood compared with Ingested Vitamin D.[61] when an Adult wearing a bathing suit is exposed to one minimal erythemal dose of uv radiation (a slight pinkness to the skin 24 h after exposure), the amount of vitamin d produced is equivalent to Ingesting between 10,000 and 25,000 iu.']	[('INCOMPLETE_EVIDENCE', 41), ('PROBABLE_UNDERSTANDING', 50)]	2	[('CHEBI_28384', 'vitamin K', 10, 'Vitamin D'), ('UBERON_0000178', 'blood', 80, 'blood'), ('GO_0007631', 'feeding behavior', 100, 'ingested'), ('CHEBI_27300', 'vitamin D', 109, 'vitamin D'), ('UBERON_0007023', 'adult organism', 132, 'adult'), ('GO_0007567', 'parturition', 321, 'ingesting')]	0	['[1293360] vitamin skin last twice blood ingested .[61]  wearing bathing suit exposed erythemal dose uv radiation (a pinkness skin 24 h exposure), amount vitamin ingesting 10,000 25,000 iu.']
S128-PMC3356951	PMC3356951	4/2012	S128-PMC3356951	['[6] MANY STUDIES HAVE SHOWN an ASSOCIATION between low Vitamin D concentrations and an INCREASED RISK of fractures and falls in older Adults.']	[('INCOMPLETE_EVIDENCE', 4), ('INCOMPLETE_EVIDENCE', 17), ('SUPERFICIAL_RELATIONSHIP', 31), ('IMPORTANT_CONSIDERATION', 87)]	4	[('CHEBI_27300', 'vitamin D', 55, 'vitamin D'), ('UBERON_0007023', 'adult organism', 134, 'adults')]	0	['[6]  concentrations fractures falls older .']
S146-PMC3356951	PMC3356951	4/2012	S146-PMC3356951	"['[""""[103]\\n\\nrecommended dietary intakes of Vitamin D\\nescp SUGGESTS that obese children and Adults on Anticonvulsant medications, Glucocorticoids, antifungals such as Ketoconazole, and medications for aids SHOULD BE given at least two to three times more Vitamin D for their age group to satisfy their body\'s Vitamin D REQUIREMENT[table 1].""""]']"	[('INCOMPLETE_EVIDENCE', 53), ('FUTURE_WORK', 200), ('IMPORTANT_CONSIDERATION', 200), ('IMPORTANT_CONSIDERATION', 313)]	4	[('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('UBERON_0007023', 'adult organism', 86, 'adults'), ('CHEBI_35624', 'azaspiro compound', 96, 'anticonvulsant'), ('CHEBI_36597', 'phthalazine', 124, 'glucocorticoids'), ('CHEBI_47519', 'ketoconazole', 161, 'ketoconazole'), ('CHEBI_27300', 'vitamin D', 249, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 303, 'vitamin D')]	0	"['[""""[103]\\n\\nrecommended dietary intakemin d\\nescp obese childreadults anticonvulsant medications, glucocorticoids, antifungals ketoconazole, medications three timesamin age bamin requirement[table 1].""""]']"
S36-PMC3395583	PMC3395583	7/2012	S36-PMC3395583	['average monthly 25-Oh-D levels were collected from a large cohort of Adult scottish and english women (n = 3,787) as previously described [28] and used as a PROXY for the seasonal variation in Gestational Vitamin D status.']	[('SUPERFICIAL_RELATIONSHIP', 157)]	1	[('CHEBI_46744', 'DDT-2,3-dihydrodiol', 16, '25-OH-D'), ('UBERON_0007023', 'adult organism', 69, 'adult'), ('GO_0007565', 'female pregnancy', 193, 'gestational'), ('CHEBI_27300', 'vitamin D', 205, 'vitamin D')]	0	['average monthly 25-oh-d levels  scottish english women (n = 3,787) [28] seasonal gestational  status.']
S97-PMC3403156	PMC3403156	7/2012	S97-PMC3403156	['Prenatal Vitamin C inhibited the hypoxia-induced increase in fetal Cardiac Hsp70 Expression and Adult Myocardial contractility ASSOCIATED with Β 1 Adrenoceptor stimulation in Rat offspring [36].']	[('SUPERFICIAL_RELATIONSHIP', 127)]	1	[('GO_0007565', 'female pregnancy', 0, 'Prenatal'), ('CHEBI_27300', 'vitamin D', 9, 'vitamin C'), ('UBERON_0000948', 'heart', 67, 'cardiac'), ('PR_000008794', 'heat shock factor protein 5', 75, 'HSP70'), ('GO_0010467', 'gene expression', 81, 'expression'), ('UBERON_0007023', 'adult organism', 96, 'adult'), ('UBERON_0002349', 'myocardium', 102, 'myocardial'), ('PR_000001595', 'leukotriene B4 receptor 2', 143, 'β 1 adrenoceptor'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 175, 'rat')]	0	['prenatal  inhibited hypoxia-induced increase fetal cardiac hsp70 expression  myocardial contractility β adrenoceptor stimulation rat offspring [36].']
S98-PMC3407995	PMC3407995	7/2012	S98-PMC3407995	['promote normal Brain Development—PRELIMINARY RESEARCH SUGGESTS that Gestational Vitamin D insufficiency HAS BEEN LINKED to altered Brain Development and Adult mental health [49], in particular schizophrenia [54].']	[('INCOMPLETE_EVIDENCE', 33), ('INCOMPLETE_EVIDENCE', 54), ('INCOMPLETE_EVIDENCE', 104), ('SUPERFICIAL_RELATIONSHIP', 113)]	4	[('GO_0007420', 'brain development', 15, 'brain development'), ('UBERON_0000955', 'brain', 15, 'brain'), ('GO_0007565', 'female pregnancy', 68, 'gestational'), ('CHEBI_27300', 'vitamin D', 80, 'vitamin D'), ('GO_0007420', 'brain development', 131, 'brain development'), ('UBERON_0000955', 'brain', 131, 'brain'), ('UBERON_0007023', 'adult organism', 153, 'adult')]	0	['promote normal brain development—preliminary gestational  altered brain  mental [49], schizophrenia [54].']
S278-PMC3407995	PMC3407995	7/2012	S278-PMC3407995	['DESPITE abundant sunshine and latitude CONSISTENT with year-long Vitamin D Synthesis, 65.5% of a largely low-risk Antenatal population in rural victoria, australia had insufficient Vitamin D. over 5.0% of women had Vitamin D levels that pose a significant neonatal and Adult health RISK [135].']	[('ANOMALY_CURIOUS_FINDING', 0), ('INCOMPLETE_EVIDENCE', 39), ('IMPORTANT_CONSIDERATION', 282)]	3	[('CHEBI_27300', 'vitamin D', 65, 'vitamin D'), ('GO_0042368', 'vitamin D biosynthetic process', 65, 'vitamin D synthesis'), ('GO_0007567', 'parturition', 114, 'antenatal'), ('UBERON_0001760', 'frontal sinus', 114, 'antenatal'), ('CHEBI_27300', 'vitamin D', 181, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 215, 'vitamin D'), ('UBERON_0007023', 'adult organism', 269, 'adult')]	0	['despite abundant sunshine latitude year-long  synthesis, 65.5% low-risk antenatal population rural victoria, australia . 5.0% women  levels neonatal  [135].']
S444-PMC3407995	PMC3407995	7/2012	S444-PMC3407995	['there HAS BEEN little toxicity REPORTED in Adults taking doses of Vitamin D as high as 10,000 iu/day (250 µg/day) of Vitamin d [176,177,178] ALTHOUGH toxicity becomes GENERALLY present at 20,000 iu/day (500 µg/day).']	[('INCOMPLETE_EVIDENCE', 6), ('INCOMPLETE_EVIDENCE', 31), ('ANOMALY_CURIOUS_FINDING', 141), ('PROBABLE_UNDERSTANDING', 167)]	4	[('UBERON_0007023', 'adult organism', 43, 'adults'), ('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 117, 'vitamin')]	0	['toxicity  doses  10,000 iu/day (250 µg/day) vitamin [176,177,178] toxicity becomes 20,000 iu/day (500 µg/day).']
S53-PMC3427192	PMC3427192	4/2012	S53-PMC3427192	['Vitamin D in Adults with asthma\nin Adults, the RECOMMENDED dietary intake for Vitamin D ranges from 600 to 800 iu daily.47HOWEVER, DESPITE the large variety of Foods supplemented with Vitamin D, a large proportion of the Adult population remains Vitamin D deficient,77,78perhaps DUE IN PART to INADEQUATE sun exposure and the rising PREVALENCE of obesity which CAN LEAD TO decreased Vitamin D bioavailability.79SIMILAR to the studies in school age children, a NUMBER OF cross-sectional studies in Adults have also DEMONSTRATED ASSOCIATIONS between Vitamin D status and asthma Control (table 3).']	[('FUTURE_WORK', 47), ('ANOMALY_CURIOUS_FINDING', 120), ('ANOMALY_CURIOUS_FINDING', 120), ('ANOMALY_CURIOUS_FINDING', 131), ('IMPORTANT_CONSIDERATION', 279), ('INCOMPLETE_EVIDENCE', 283), ('IMPORTANT_CONSIDERATION', 294), ('IMPORTANT_CONSIDERATION', 333), ('INCOMPLETE_EVIDENCE', 361), ('SUPERFICIAL_RELATIONSHIP', 365), ('INCOMPLETE_EVIDENCE', 409), ('INCOMPLETE_EVIDENCE', 460), ('INCOMPLETE_EVIDENCE', 514), ('SUPERFICIAL_RELATIONSHIP', 527)]	14	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('UBERON_0007023', 'adult organism', 13, 'Adults'), ('UBERON_0007023', 'adult organism', 35, 'adults'), ('CHEBI_27300', 'vitamin D', 78, 'vitamin D'), ('CHEBI_33290', 'food', 160, 'foods'), ('CHEBI_27300', 'vitamin D', 184, 'vitamin D'), ('UBERON_0007023', 'adult organism', 221, 'adult'), ('CHEBI_27300', 'vitamin D', 246, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 383, 'vitamin D'), ('UBERON_0007023', 'adult organism', 497, 'adults'), ('CHEBI_27300', 'vitamin D', 548, 'vitamin D'), ('GO_0065007', 'biological regulation', 576, 'control')]	0	['vitamin  asthma\nin dietary intake  ranges 600 800 iu daily.47however, foods supplemented proportion  population  deficient,77,78perhaps sun exposure obesity decreased  bioavailability.79similar school age children, cross-sectional   status asthma (table 3).']
