	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_WORD_IGNORANCE	TOTAL_SUCCESSES_IN_WORD_IGNORANCE	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
609	PR_000004690	B-cell lymphoma/leukemia 11A	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
295	PR_000011040	nuclear receptor coactivator 1	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
1859	CHEBI_16240	hydrogen peroxide	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
659	CHEBI_18154	polysaccharide	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
2589	CHEBI_34840	methyl methacrylate	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
739	PR_000011634	oxidized low-density lipoprotein receptor 1	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
2455	CHEBI_36916	cation	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
1545	CHEBI_26199	polyprenol	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
265	CHEBI_36597	phthalazine	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
2143	GO_0050787	detoxification of mercury ion	0.5073871559754978	10841	8	8688	7	1.0	False	1.0	False
2666	CHEBI_25212	metabolite	0.5094296729687537	10841	43	8688	35	1.0	False	1.0	False
356	UBERON_0007688	anlage	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1620	GO_0005883	neurofilament	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
836	CL_0000589	cochlear inner hair cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1046	CHEBI_73376	Ala-Met-Ser-Arg	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
840	PR_000015390	sterol O-acyltransferase 2	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1071	GO_0051886	negative regulation of timing of anagen	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
844	GO_0002250	adaptive immune response	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1630	GO_0000009	alpha-1,6-mannosyltransferase activity	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1651	PR_000008294	glutathione S-transferase A1	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1361	PR_000011403	photoreceptor-specific nuclear receptor	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
570	CL_0002129	regular atrial cardiac myocyte	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
862	GO_0060233	oenocyte delamination	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1689	CHEBI_63610	misoprostol	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1668	GO_0016477	cell migration	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
845	GO_0071735	IgG immunoglobulin complex	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1683	UBERON_0003222	flexor digitorum superficialis	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
182	GO_0019095	pole plasm mitochondrial rRNA localization	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1331	PR_000021995	dual specificity mitogen-activated protein kinase kinase 4 phosphorylated form	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2412	CHEBI_81233	Schizonepetoside B	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2523	CHEBI_17026	progesterone	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1678	GO_0050959	echolocation	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2200	UBERON_0002108	small intestine	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1319	GO_0009556	microsporogenesis	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1676	PR_000012775	polycystic kidney disease 2-like 2 protein	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2377	PR_000000364	smad2	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1945	PR_000006877	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
577	UBERON_2005013	concurrent branch afferent branchial artery	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1463	GO_0051607	defense response to virus	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
438	GO_0002022	detection of dietary excess	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1425	GO_0008618	7-methylguanosine metabolic process	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
239	UBERON_0001911	mammary gland	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1488	GO_0051092	positive regulation of NF-kappaB transcription factor activity	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1491	GO_0006094	gluconeogenesis	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2265	UBERON_0001434	skeletal system	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1492	UBERON_0001758	periodontium	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2545	CHEBI_26124	phytosteroid	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1416	UBERON_0002103	hindlimb	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2556	GO_0042790	nucleolar large rRNA transcription by RNA polymerase I	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2557	PR_000006775	cytoplasmic dynein 2 heavy chain 1	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1029	GO_0033593	BRCA2-MAGE-D1 complex	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1522	UBERON_0001852	endolymph	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
228	CL_0000100	motor neuron	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
947	CHEBI_24009	eumelanin	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1404	GO_0030097	hemopoiesis	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2576	GO_0046662	regulation of oviposition	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1571	GO_0001764	neuron migration	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1963	GO_0007141	male meiosis I	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1398	PR_000000164	BMP2	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
925	GO_0055090	acylglycerol homeostasis	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2228	PR_000014700	serpin B9	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2473	CL_0000912	helper T cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1962	CHEBI_3461	Casuarictin	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2534	GO_0002520	immune system development	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2206	CHEBI_43176	hydroxy group	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
128	UBERON_0013628	pollical pad	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
127	UBERON_0000467	anatomical system	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
168	GO_0046697	decidualization	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1412	UBERON_0005292	extraembryonic tissue	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
834	UBERON_0000945	stomach	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1706	GO_0070268	cornification	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
61	PR_000008820	heat shock protein beta-8	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
272	PR_000000123	ribosomal protein S6 kinase beta-1	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
26	CHEBI_28371	vitamin K epoxide	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
658	CHEBI_51247	texas red	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
311	UBERON_0001130	vertebral column	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
662	PR_000007702	galactoside alpha-(1,2)-fucosyltransferase 1	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1257	CHEBI_27881	resveratrol	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1803	GO_0048467	gynoecium development	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
725	CHEBI_62945	thromboxane anion	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2654	GO_0006415	translational termination	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
685	CHEBI_26822	sulfide	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1217	GO_0002775	antimicrobial peptide production	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1914	GO_0030424	axon	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
680	CHEBI_27355	xylulose phosphate	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2036	CHEBI_63635	valganciclovir	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
547	CHEBI_70326	guttiferone A, (rel-(+))-	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1242	PR_000001904	platelet endothelial cell adhesion molecule	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1235	GO_0009636	response to toxic substance	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
818	GO_0022008	neurogenesis	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
669	UBERON_0004452	carpal region	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
755	GO_0032613	interleukin-10 production	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1834	CL_0000445	apoptosis fated cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
505	CL_0000740	retinal ganglion cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
214	GO_0009602	detection of symbiont	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
506	CL_0002061	T-helper 9 cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1255	CL_0000169	type B pancreatic cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2089	GO_0007630	jump response	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1790	GO_0036161	calcitonin secretion	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2142	CHEBI_16786	vestitone	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
255	GO_0000785	chromatin	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1941	GO_0060073	micturition	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
229	GO_0006631	fatty acid metabolic process	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1182	UBERON_2005026	primary head sinus	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2640	GO_0048468	cell development	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
695	GO_0009235	cobalamin metabolic process	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1729	UBERON_0002082	cardiac ventricle	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1287	UBERON_0008367	breast epithelium	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
194	CL_0000322	pneumocyte	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
649	CHEBI_16382	iodide	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
810	UBERON_0004922	postnatal subventricular zone	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2427	CHEBI_64167	alpha-D-Manp-(1->3)-alpha-D-Manp-(1->2)-alpha-D-Manp	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
692	CHEBI_2874	Asimicin	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1756	GO_0051610	serotonin uptake	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2701	GO_0035801	adrenal cortex development	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
324	CHEBI_34652	compactin diol lactone	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
233	UBERON_0004151	cardiac chamber	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1772	GO_0001774	microglial cell activation	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
712	UBERON_0002544	digit	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
2495	CHEBI_15891	taurine	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
799	CL_0000782	myeloid dendritic cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
319	CL_0000635	Deiter's cell	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1202	PR_000003266	collagen type II alpha chain	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1782	CHEBI_24852	insecticide	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
326	GO_0006323	DNA packaging	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
1855	GO_0005737	cytoplasm	0.5146614223067819	10841	3	8688	3	1.0	False	1.0	False
511	CHEBI_46662	mineral	0.5155122738064029	10841	123	8688	99	1.0	False	1.0	False
1600	PR_000008838	serine protease HTRA1	0.5170077136216991	10841	148	8688	119	1.0	False	1.0	False
375	GO_0030324	lung development	0.5459729100210353	10841	27	8688	22	1.0	False	1.0	False
57	GO_0007612	learning	0.549501442545697	10841	22	8688	18	1.0	False	1.0	False
2197	CHEBI_18245	carboxylato group	0.549501442545697	10841	22	8688	18	1.0	False	1.0	False
1986	UBERON_0001016	nervous system	0.5547172546175916	10841	17	8688	14	1.0	False	1.0	False
2016	CHEBI_8102	phenylmethanesulfonyl fluoride	0.5547172546175916	10841	17	8688	14	1.0	False	1.0	False
1926	CL_0000902	induced T-regulatory cell	0.5547172546175916	10841	17	8688	14	1.0	False	1.0	False
226	GO_0009566	fertilization	0.5547172546175916	10841	17	8688	14	1.0	False	1.0	False
1681	GO_0051866	general adaptation syndrome	0.5632878501645945	10841	12	8688	10	1.0	False	1.0	False
2261	CHEBI_60641	methyl 5-aminolevulinate hydrochloride	0.5632878501645945	10841	12	8688	10	1.0	False	1.0	False
1406	NCBITaxon_39107	Murinae	0.5632878501645945	10841	12	8688	10	1.0	False	1.0	False
587	UBERON_0000992	ovary	0.5632878501645945	10841	12	8688	10	1.0	False	1.0	False
1419	GO_0031097	medial cortex	0.5632878501645945	10841	12	8688	10	1.0	False	1.0	False
304	UBERON_0000483	epithelium	0.5632878501645945	10841	12	8688	10	1.0	False	1.0	False
2519	GO_0016020	membrane	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
2282	CHEBI_85855	diacylglycerol 46:7	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
343	PR_000000134	tumor necrosis factor alpha	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
2419	PR_000005890	crooked neck-like protein 1	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
1709	UBERON_0001135	smooth muscle tissue	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
1192	SO_0001060	sequence_variant	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
1114	GO_0008289	lipid binding	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
391	CHEBI_24261	glucocorticoid	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
318	CHEBI_72779	11-trans-LTE4	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
2465	PR_000010220	mannose-binding protein C	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
2478	CHEBI_17126	carnitine	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
2574	GO_0031012	extracellular matrix	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
1570	GO_0060612	adipose tissue development	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
451	GO_0007602	phototransduction	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
1115	CHEBI_27844	2',3'-cyclic AMP	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
1314	UBERON_0002450	decidua	0.5805550286013	10841	7	8688	6	1.0	False	1.0	False
2201	CHEBI_16412	lipopolysaccharide	0.5846399058978671	10841	26	8688	21	1.0	False	1.0	False
1055	PR_000017269	ventral anterior homeobox 2	0.5922539855042831	10841	183	8688	146	1.0	False	1.0	False
1939	GO_0005622	intracellular anatomical structure	0.5924387079303208	10841	21	8688	17	1.0	False	1.0	False
1152	PR_000006101	cytochrome P450 1A1	0.60194016083358	10841	40	8688	32	1.0	False	1.0	False
358	CHEBI_52632	potassium-39 atom	0.6220611863806532	10841	11	8688	9	1.0	False	1.0	False
2460	PR_000014368	RuvB-like 1	0.6220611863806532	10841	11	8688	9	1.0	False	1.0	False
59	CL_0000909	CD8-positive, alpha-beta memory T cell	0.6220611863806532	10841	11	8688	9	1.0	False	1.0	False
922	UBERON_0004905	articulation	0.6236066393027888	10841	25	8688	20	1.0	False	1.0	False
39	CHEBI_72805	2-alkyl-sn-glycero-3-phosphocholine	0.6265552937334081	10841	44	8688	35	1.0	False	1.0	False
817	PR_000004480	V-type proton ATPase catalytic subunit A	0.6358069681016358	10841	20	8688	16	1.0	False	1.0	False
1005	CHEBI_24669	hydroxy carboxylic acid	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
545	GO_0018888	3-chloroacrylic acid metabolic process	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1145	PR_000003199	calcium/calmodulin-dependent protein kinase type II subunit alpha	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2656	GO_0031295	T cell costimulation	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1144	CHEBI_17120	hexanoate	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
665	GO_0006883	cellular sodium ion homeostasis	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2485	CL_0000969	regulatory B cell	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
774	UBERON_0006351	principal vein of forelimb	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2646	GO_0035041	sperm chromatin decondensation	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2486	CHEBI_67437	Euparin	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2494	GO_0005829	cytosol	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
796	CHEBI_82056	Mebenil	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
800	CHEBI_33804	gluconates	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
652	GO_0071746	IgA immunoglobulin complex, circulating	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
809	PR_000008918	interferon alpha-5	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1113	CHEBI_83261	pyribencarb	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
74	PR_000001381	interleukin-2 receptor subunit beta	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2643	GO_0072147	glomerular parietal epithelial cell fate commitment	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
29	CHEBI_31633	formoterol fumarate	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
667	GO_0045202	synapse	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1146	UBERON_0002495	long bone	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2484	GO_0001763	morphogenesis of a branching structure	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2001	PR_000003880	GTP:AMP phosphotransferase, mitochondrial	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
696	UBERON_0001062	anatomical entity	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
531	GO_0002770	T cell inhibitory signaling pathway	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
694	GO_0007614	short-term memory	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
3	CHEBI_44880	tetraphenylphosphonium	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
717	GO_0007283	spermatogenesis	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2688	CHEBI_66361	Viridamide A	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1167	UBERON_0000052	fornix of brain	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
730	UBERON_0000915	thoracic segment of trunk	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2684	PR_000013039	POU domain, class 3, transcription factor 2	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2678	CHEBI_34304	fenobucarb	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
83	CL_0000752	cone retinal bipolar cell	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
681	CHEBI_38557	cytochrome c2	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1158	CHEBI_76629	2-lysophosphatidic acid	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1157	CHEBI_17992	sucrose	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
737	CHEBI_37311	einsteinium molecular entity	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2007	CHEBI_4325	dapsone	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
82	CHEBI_23357	cofactor	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
744	GO_0042400	ectoine catabolic process	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1149	PR_000012924	bifunctional polynucleotide phosphatase/kinase	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
2674	CHEBI_73386	Ala-Val-Asp-Ser	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
672	GO_0006555	methionine metabolic process	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1093	CL_0000586	germ cell	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
1088	GO_0010424	DNA methylation on cytosine within a CG sequence	0.6422306189596867	10841	2	8688	2	1.0	False	1.0	False
