	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
12149	explicit_question	PMC2231404	[(21318, 21321)]	how	['Given the uncertainty of the mechanism(s) of how folate reduces the risk of NTDs, many health care professionals ask how well RBC folate concentrations predict synthetic folic acid intake in order to inform their decision on whether to recommend folic acid supplementation to women with very high blood folate concentrations.']	(21201, 21526)
12150	explicit_question	PMC2231404	[(27762, 27765)]	how	['While these data are among the first to specifically assess how predictive blood folate concentrations and folate intakes are of each other post-folic acid fortification of the food supply, in addition to the quality of food composition tables, there are other limitations in estimating folate intake that must be acknowledged.']	(27702, 28029)
12397	explicit_question	PMC2265032	[(3680, 3681)]	?	['Ancient Chinese Cancer Secret?']	(3651, 3681)
12398	explicit_question	PMC2265032	[(45, 46)]	?	['The Beat\n\nSavory Relief for Arsenic Poisoning?']	(0, 46)
12432	explicit_question	PMC2265059	[(31788, 31795)]	whether	['Therefore, it is difficult to conclude whether these reductions associated with air pollution during early pregnancy persisted until birth and whether there is any clinical relevance to these reductions.']	(31749, 31952)
13062	explicit_question	PMC2290997	[(3101, 3104)]	how	['Although most of the health-promoting benefits of sun exposure are thought to occur through vitamin D photosynthesis, there may be other health benefits that have gone largely overlooked in the debate over how much sun is needed for good health [see “Other Sun-Dependent Pathways,” p. A165].']	(2895, 3186)
13063	explicit_question	PMC2290997	[(10088, 10089)]	?	['Cancer: Cause, Protection, or Both?']	(10054, 10089)
13064	explicit_question	PMC2290997	[(12311, 12314)]	how	['“This program and the subsequent SunSmart campaign have been highly effective in informing Australians of the risks and providing clear, practical instructions as to how to avoid excessive UVR exposure,” says Lucas.']	(12145, 12360)
13065	explicit_question	PMC2290997	[(14927, 14935)]	question	['Still to be resolved, however, is the question of what levels of vitamin D are optimal for preventing the disease—and whether the statistical associations reflect different gene pools rather than different levels of 25(OH)D. (Interestingly, Holick reported in the August 1988 issue of The Journal of Clinical Endocrinology & Metabolism that no previtamin D3formed when human skin was exposed to sunlight on cloudless days in Boston, at 42.2°N, from November through February or in Edmonton, at 52°N, from October through March.)']	(14889, 15417)
13066	explicit_question	PMC2290997	[(14939, 14943)]	what	['Still to be resolved, however, is the question of what levels of vitamin D are optimal for preventing the disease—and whether the statistical associations reflect different gene pools rather than different levels of 25(OH)D. (Interestingly, Holick reported in the August 1988 issue of The Journal of Clinical Endocrinology & Metabolism that no previtamin D3formed when human skin was exposed to sunlight on cloudless days in Boston, at 42.2°N, from November through February or in Edmonton, at 52°N, from October through March.)']	(14889, 15417)
13067	explicit_question	PMC2290997	[(15007, 15014)]	whether	['Still to be resolved, however, is the question of what levels of vitamin D are optimal for preventing the disease—and whether the statistical associations reflect different gene pools rather than different levels of 25(OH)D. (Interestingly, Holick reported in the August 1988 issue of The Journal of Clinical Endocrinology & Metabolism that no previtamin D3formed when human skin was exposed to sunlight on cloudless days in Boston, at 42.2°N, from November through February or in Edmonton, at 52°N, from October through March.)']	(14889, 15417)
13068	explicit_question	PMC2290997	[(16825, 16828)]	how	['Researchers are now seeking to understand how much UVR/vitamin D is needed to lower the risk of diabetes and whether this is a factor only in high-risk groups.']	(16783, 16942)
13069	explicit_question	PMC2290997	[(16892, 16899)]	whether	['Researchers are now seeking to understand how much UVR/vitamin D is needed to lower the risk of diabetes and whether this is a factor only in high-risk groups.']	(16783, 16942)
13070	explicit_question	PMC2290997	[(20953, 20956)]	How	['How Much Is Enough?']	(20953, 20972)
13071	explicit_question	PMC2290997	[(20971, 20972)]	?	['How Much Is Enough?']	(20953, 20972)
13072	explicit_question	PMC2290997	[(27378, 27381)]	how	['Central to the emerging debate is the issue of how to best construct public health messages that highlight the pros and cons of sun exposure in a balanced way.']	(27331, 27490)
13073	explicit_question	PMC2290997	[(29869, 29872)]	why	['This is why melatonin is produced during the dark hours and stops upon optic exposure to daylight.']	(29861, 29959)
13074	explicit_question	PMC2290997	[(35525, 35529)]	when	['Moreover, it is not at all clear when, over a lifetime, sun exposure/vitamin D is most important.']	(35492, 35589)
13526	explicit_question	PMC2330139	[(5935, 5943)]	question	['Finally, to address the question as to whether adolescents with common out-patient conditions use more dietary supplements, we extracted data on chronic non-life threatening conditions frequently seen in out-patient practices asked about during the NHANES interview.']	(5911, 6177)
13527	explicit_question	PMC2330139	[(5950, 5957)]	whether	['Finally, to address the question as to whether adolescents with common out-patient conditions use more dietary supplements, we extracted data on chronic non-life threatening conditions frequently seen in out-patient practices asked about during the NHANES interview.']	(5911, 6177)
13528	explicit_question	PMC2330139	[(17163, 17169)]	raises	['The higher use of non-vitamin/mineral supplements among obese teens raises questions about the types and safety of the specific DS used in this growing population.']	(17095, 17258)
13529	explicit_question	PMC2330139	[(17170, 17179)]	questions	['The higher use of non-vitamin/mineral supplements among obese teens raises questions about the types and safety of the specific DS used in this growing population.']	(17095, 17258)
13530	explicit_question	PMC2330139	[(18553, 18556)]	how	['Further studies are needed to understand how race, culture, income and health care disparities affect DS use and the impact of this use on health status.']	(18512, 18665)
13531	explicit_question	PMC2330139	[(18903, 18907)]	Does	['The direction of this association (Does use of DS cause good health or are healthy teens more likely to use DS?)']	(18868, 18980)
13532	explicit_question	PMC2330139	[(18978, 18980)]	?)	['The direction of this association (Does use of DS cause good health or are healthy teens more likely to use DS?)']	(18868, 18980)
13533	explicit_question	PMC2330139	[(18993, 19001)]	question	['is a worthy question for future research.']	(18981, 19022)
13534	explicit_question	PMC2330139	[(21400, 21403)]	why	['Finally, since NHANES did not ask about reasons for supplement use or the impact of this use on health status, we do not know why teens used certain supplements or how it affected their health [37].']	(21274, 21472)
13535	explicit_question	PMC2330139	[(21438, 21441)]	how	['Finally, since NHANES did not ask about reasons for supplement use or the impact of this use on health status, we do not know why teens used certain supplements or how it affected their health [37].']	(21274, 21472)
13884	explicit_question	PMC2364279	[(550, 552)]	do	['Our main questions were: (1) do high-risk human papilloma virus rates change during pregnancy?']	(521, 615)
13885	explicit_question	PMC2364279	[(614, 615)]	?	['Our main questions were: (1) do high-risk human papilloma virus rates change during pregnancy?']	(521, 615)
13886	explicit_question	PMC2364279	[(733, 734)]	?	['; and (2) is there any difference between high-risk human papilloma virus clearance in pregnant and non-pregnant women?']	(615, 734)
13887	explicit_question	PMC2364279	[(4032, 4034)]	do	['Our main questions were: (1) do high-risk HPV rates change during pregnancy?']	(4003, 4079)
13888	explicit_question	PMC2364279	[(4078, 4079)]	?	['Our main questions were: (1) do high-risk HPV rates change during pregnancy?']	(4003, 4079)
13889	explicit_question	PMC2364279	[(4169, 4170)]	?	['; and (2) is there any difference between HPV clearance in pregnant and non-pregnant women?']	(4079, 4170)
13993	explicit_question	PMC2367669	[(1110, 1115)]	Where	['Where did all the iodine go?']	(1110, 1138)
13994	explicit_question	PMC2367669	[(1137, 1138)]	?	['Where did all the iodine go?']	(1110, 1138)
13995	explicit_question	PMC2367669	[(1649, 1654)]	asked	['Satin says his organization has publicly asked the food and restaurant industries for broader iodization.']	(1608, 1713)
14044	explicit_question	PMC2367680	[(299, 307)]	question	['Objectives\nIt has been an open question whether prenatal exposure to air pollution in general and PAHs in particular significantly increases the risk of intrauterine growth restriction, including small size for gestational age (SGA), and preterm delivery.']	(268, 523)
14557	explicit_question	PMC2405769	[(25230, 25233)]	why	['Similar to the general population of pregnant women, most of the pregnant women in both treatment groups experienced NVP and this may well explain why overall adherence under optimal conditions was not predominantly higher than 50% pill intake.']	(25083, 25327)
