	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
11598	difficult_task	PMC2148036	[(16477, 16487)]	difficulty	['Not at all3073231.0 (referent)1.0 (referent)\u2003Several days1572.3 (0.9–5.6)2.0 (0.8–5.4)\u2003More than half the days1562.6 (1.0–6.9)3.2 (1.1–9.1)\u2003Nearly every day20------\u2003Missing01Thought that you would be better off dead or hurting yourself in some way\u2003Not at all2602761.0 (referent)1.0 (referent)\u2003Several days36371.0 (0.6–1.7)0.9 (0.5–1.5)\u2003More than half the days41241.8 (1.1–3.1)1.8 (0.99–3.3)\u2003Nearly every day20------Degree of difficulty of daily living if you had any of above symptoms\u2003Not difficult at all1751831.0 (referent)1.00 (referent)\u2003Somewhat difficult108492.3 (1.6–3.4)2.2 (1.4–3.3)\u2003Very difficult18101.9 (0.9–4.2)2.3 (0.9–5.7)\u2003Extremely difficult00------\u2003Unknown or N/A3895\nAdjusted by maternal age (continuous), nulliparity (yes vs. no) and maternal pre-pregnancy overweight status\n\nDiscussion\nOur findings of associations between depression and preeclampsia in Peruvian women are consistent with the only other published report on this topic, based on a study of Finnish women [6].']	(16052, 17044)
11778	difficult_task	PMC2151954	[(817, 827)]	complexity	['We then added an extra layer of complexity by modelling weighted population-based exposure patterns.']	(785, 885)
11779	difficult_task	PMC2151954	[(1557, 1564)]	complex	['Conclusion\nIn keeping with many other studies, Danish birth anthropometric data show complex and shifting seasonal patterns.']	(1472, 1596)
11780	difficult_task	PMC2151954	[(4051, 4060)]	challenge	['The interpretation of these data has been a challenge to the research community.']	(4007, 4087)
11781	difficult_task	PMC2151954	[(4631, 4640)]	difficult	['It is difficult to identify biologically plausible candidate exposures that would explain such patterns.']	(4625, 4729)
11782	difficult_task	PMC2151954	[(9117, 9121)]	vary	['This dynamism of the model is created by allowing the amplitude and phase to vary over time, hence the above equation becomes\nSeason [time = t] = amplitude [time = t] × cosine (period × t + phase [time = t]).']	(9040, 9248)
11783	difficult_task	PMC2151954	[(25933, 25940)]	complex	"[""More sophisticated statistical methods and more realistic models of the exposure-risk relationship should assist the research community to 'decipher' the seasonally-fluctuating signal from complex time series data.""]"	(25744, 25958)
12140	difficult_task	PMC2231404	[(6413, 6424)]	variability	['In contrast, if the relationship between blood folate concentration and folate intake is no longer linear at higher levels of exposure or the quality of the food composition tables has deteriorated given the variability in mandated versus actual levels of folic acid fortification, the association between blood folate concentration and dietary folate intake may not have improved.']	(6205, 6586)
12141	difficult_task	PMC2231404	[(23750, 23761)]	variability	"['Second, the quality of the food composition tables for folate is poor and, in fact their reflection of the ""actual"" folate concentration in foods may have deteriorated given the variability in mandated versus the actual levels of folic acid fortification.']"	(23572, 23827)
12428	difficult_task	PMC2265059	[(23918, 23927)]	difficult	['However, in relation to the timing of the exposure and the different fetal body segments, these results were irregular, and until further information is known about the biological mechanisms, it is difficult to associate specific air pollutants with reduced growth of specific fetal body segments.']	(23720, 24017)
12429	difficult_task	PMC2265059	[(27115, 27122)]	complex	['However, air pollution is a complex mixture of compounds, and some of the reported effects may be attributable to other unmeasured pollutants that are correlated with the pollutants analyzed.']	(27087, 27278)
12430	difficult_task	PMC2265059	[(31559, 31580)]	could not be assessed	['However, there is still the potential of residual confounding as a result of within-area (postcode) variation in both exposure and maternal characteristics that could not be assessed.']	(31398, 31581)
12431	difficult_task	PMC2265059	[(31766, 31775)]	difficult	['Therefore, it is difficult to conclude whether these reductions associated with air pollution during early pregnancy persisted until birth and whether there is any clinical relevance to these reductions.']	(31749, 31952)
12826	difficult_task	PMC2290983	[(4021, 4028)]	complex	['Because of the complex, multifactorial etiology of LBW and potential confounding from demographic, nutritional, reproductive, and socioeconomic factors, the evidence for the effect of ambient air pollutants is not considered adequate (Glinianaia et al.']	(4006, 4258)
13061	difficult_task	PMC2290997	[(36741, 36745)]	vary	['“Additionally, under any level of ambient UVR, the personal UV dose may vary greatly.']	(36669, 36754)
13524	difficult_task	PMC2330139	[(3847, 3854)]	complex	['The sampling technique follows a complex, stratified, multi-stage probability design that over-samples adolescents, African Americans, Mexican Americans, and persons of low-income.']	(3814, 3994)
13525	difficult_task	PMC2330139	[(21223, 21230)]	complex	['Furthermore, the limited data on specific health conditions reduced our ability to assess the complex relationships between diseases and DS use.']	(21129, 21273)
13882	difficult_task	PMC2364279	[(12931, 12944)]	heterogeneity	['To exclude potential bias for combining these two groups in relation to the starting point we analysed the influence of this heterogeneity.']	(12806, 12945)
13883	difficult_task	PMC2364279	[(17147, 17156)]	could not	['Unfortunately, we could not test this since in only a few women blood serum was taken during follow-up.']	(17129, 17232)
13992	difficult_task	PMC2367669	[(945, 955)]	impossible	['In the first National Health and Nutrition Examination Survey (NHANES I), conducted in the early 1970s, only 1% of pregnant women examined had urinary iodine levels below 50 μg/L (although this level suggests moderate deficiency, it is impossible to ascertain deficiency from a single urine sample).']	(709, 1008)
14043	difficult_task	PMC2367680	[(35772, 35782)]	confounded	['We have not seen convincing evidence in our data that micronutrient intake level or PAH dietary intake, alcohol use, or educational level (as a proxy for socioeconomic status) have confounded our results.']	(35591, 35795)
14540	difficult_task	PMC2396486	[(22907, 22910), (22915, 22920)]	too ... to be	['The small fold changes found in the study, while statistically significant, were too low to be reliably confirmed via immunoblot[49].']	(22826, 22959)
14541	difficult_task	PMC2396486	[(6075, 6086)]	variability	['Female rats were not used in these experiments, because the estrous cycle can introduce variability in protein expression in the region of interest[20],[21].']	(5987, 6144)
14556	difficult_task	PMC2405769	[(21532, 21542)]	challenges	['Although we examined a selective group of pregnant women, the findings from this present study may still be applied to a large proportion of pregnant women in the general population, considering that approximately 80% of pregnant women experience some degree of NVP or GI irritability and that prenatal multivitamin supplementation is commonly recommended in pregnancy despite these potential challenges.']	(21139, 21543)
14732	difficult_task	PMC2409299	[(4281, 4292)]	complicated	['Results\nThere were three deaths during follow-up: one unexpectedly at home aged 7 weeks, cause unknown, a second from malaria complicated by severe anaemia aged 34 weeks, and a third from dysentery with septicaemia aged 36 weeks.']	(4155, 4384)
14992	difficult_task	PMC2430236	[(6048, 6052)]	vary	['Confounding\nBecause air pollution levels vary in time and space, any factor influencing reproduction and varying with time or space in a way similar to air pollutants is a potential confounder (Figure 1).']	(6007, 6211)
14993	difficult_task	PMC2430236	[(10084, 10094)]	variations	['Currently, very few epidemiologic studies support an effect of variations in maternal diet as currently encountered in industrialized countries on IUGR (Stein et al.']	(10021, 10186)
14994	difficult_task	PMC2430236	[(10452, 10461)]	difficult	['Contrary to season or socioeconomic factors, any confounding by nutritional factors might be difficult to quantify and remove because of measurement errors in the assessment of nutritional factors.']	(10359, 10556)
14995	difficult_task	PMC2430236	[(11459, 11472)]	heterogeneity	['A stronger effect of air pollution on birth weight was also reported for parous than for nulliparous women in a study in which exposure was estimated for the home address; the authors interpreted this heterogeneity in effects as a consequence of the home address–based exposure estimate being more accurate for parous pregnant women because they are more likely to stay at home to take care of their other children than nulliparous women (Ritz and Yu 1999).']	(11258, 11715)
14996	difficult_task	PMC2430236	[(20603, 20614)]	challenging	['However, teasing out the critical windows of exposure is challenging because a ) different pollutants may act during different periods of pregnancy, b ) routinely measured (and thus evaluated) pollutants may only be proxy markers of the pollutant(s) affecting health, and c ) pollutant mixtures differ across locations and time.']	(20546, 20874)
