	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
11220	full_unknown	PMC2098747	[(6781, 6788)]	unknown	['Exactly how MTHFR mutations can cause pregnancy complications is unknown; a logical hypothesis is that endothelial damage from hyperhomocysteinemia leads to venous thromboemboli and placental insufficiency.']	(6716, 6922)
11221	full_unknown	PMC2098747	[(11358, 11365)]	lacking	['Again, we feel that definitive evidence for or against the association of MTHFR mutations and adverse pregnancy outcomes is lacking.']	(11234, 11366)
11597	full_unknown	PMC2148036	[(7534, 7545)]	interpreted	['We interpreted the degree of depression according to total scores as follows: Minimal = 0–4; Mild = 5–9; Moderate = 10–14; Moderate to severe = 15–19; Severe ≥ 20 [7].']	(7531, 7698)
11777	full_unknown	PMC2151954	[(23803, 23817)]	remain unclear	['The mechanisms underlying this change remain unclear.']	(23765, 23818)
12138	full_unknown	PMC2231404	[(23886, 23893)]	unknown	['The actual folate content of the food supply in Canada is unknown.']	(23828, 23894)
12139	full_unknown	PMC2231404	[(29611, 29620)]	not known	['While the incremental increase in liver folate stores secondary to ingestion of 1000 μg/d of supplemental folic acid during pregnancy is not known, visceral folate stores in the form of long-lived pteroylpolyglutamate pools can be converted to pteroylmonoglutamates which can then be released into circulation [46,47].']	(29474, 29792)
12424	full_unknown	PMC2265059	[(6508, 6515)]	unknown	['The data used in the current study were the four fetal ultrasound measurements stated above, fetus sex (male, female, unknown), weeks gestation (using the scan date and the mother’s LMP), mother’s age, and mother’s residential postcode.']	(6390, 6626)
12425	full_unknown	PMC2265059	[(24941, 24964)]	remain to be determined	['Although several biological mechanisms have been suggested, the underlying mechanisms whereby ambient air pollution interferes with fetal growth remain to be determined.']	(24796, 24965)
12426	full_unknown	PMC2265059	[(28337, 28344)]	unknown	['First, when using residential proximity to a monitoring site as a proxy of exposure, the mother’s postcode at the time of exposure is unknown; it was recorded only at the date of the ultrasound scan.']	(28203, 28402)
12427	full_unknown	PMC2265059	[(29769, 29776)]	unknown	['We attempted to control for these unknown maternal factors via an index of SES linked to the women’s postcode.']	(29735, 29845)
12825	full_unknown	PMC2290983	[(11905, 11913), (11921, 11925)]	original ... data	['Data management and quality control\nWe assessed data from records for missing values, errors, and extreme values; extreme values for the upper 95th percentile and lower 5th percentile were verified from original record data.']	(11702, 11926)
13057	full_unknown	PMC2290997	[(3246, 3252)]	no one	['As for what constitutes “excessive” UVR exposure, there is no one-size-fits-all answer, says Lucas: “‘Excessive’ really means inappropriately high for your skin type under a particular level of ambient UVR.”\n\nVitamin D Production\nUnlike other essential vitamins, which must be obtained from food, vitamin D can be synthesized in the skin through a photosynthetic reaction triggered by exposure to UVB radiation.']	(3187, 3598)
13058	full_unknown	PMC2290997	[(15708, 15716)]	no clear	['“Nevertheless, considering the safety of vitamin D even in high doses, there is no clear contraindication, and because vitamin D deficiency is very prevalent, especially among MS patients, taking vitamin D supplements and getting moderate sun exposure is more likely to be beneficial than not.”\nAs with MS, there appears to be a latitudinal gradient for type 1 diabetes, with a higher incidence at higher latitudes.']	(15628, 16043)
13059	full_unknown	PMC2290997	[(17439, 17448)]	not clear	['Some studies have demonstrated high prevalence of low vitamin D levels in people with type 2 diabetes, although it is not clear whether this is a cause of the disease or an effect of another causative factor—for example, lower levels of physical activity (in this case, outdoor activity in particular).']	(17321, 17623)
13060	full_unknown	PMC2290997	[(17971, 17988)]	poorly understood	['“Although the exact mechanisms are poorly understood, it is known that 1,25(OH)D is among the most potent hormones for down-regulating the blood pressure hormone renin in the kidneys,” says Holick.']	(17936, 18133)
13522	full_unknown	PMC2330139	[(180, 195)]	Little is known	['Factors and common conditions associated with adolescent dietary supplement use: an analysis of the National Health and Nutrition Examination Survey (NHANES)\n\nAbstract\n\nBackground\nLittle is known about the prevalence of dietary supplement (DS) use in American adolescents.']	(0, 272)
13523	full_unknown	PMC2330139	[(21391, 21399)]	not know	['Finally, since NHANES did not ask about reasons for supplement use or the impact of this use on health status, we do not know why teens used certain supplements or how it affected their health [37].']	(21274, 21472)
13721	full_unknown	PMC2359644	[(8277, 8287)]	less clear	['Though birthweight has been related to a higher intrauterine exposure to oestrogen (Petridou et al , 1990) and IGF-I (Yang and Yu, 2000), the relation of birthweight to the profile of endogenous hormone later in life is less clear.']	(8057, 8288)
13881	full_unknown	PMC2364279	[(3777, 3790)]	not yet known	['In short, the influence of pregnancy on the natural course of infection with high-risk HPV types is not yet known.']	(3677, 3791)
14038	full_unknown	PMC2367680	[(294, 307)]	open question	['Objectives\nIt has been an open question whether prenatal exposure to air pollution in general and PAHs in particular significantly increases the risk of intrauterine growth restriction, including small size for gestational age (SGA), and preterm delivery.']	(268, 523)
14039	full_unknown	PMC2367680	[(4737, 4744)]	unclear	['In humans, the risk associated with urban ambient PAH exposure and, more generally, air pollution for intrauterine growth restriction (IUGR) and preterm delivery has remained unclear (Šrám et al.']	(4562, 4757)
14040	full_unknown	PMC2367680	[(6209, 6224)]	remains unclear	['It remains unclear from our analysis whether the reduced BW, including BW within the range appropriate for gestational age (AGA), reflects chronic, subacute, or acute IUGR or shortened gestation.']	(6206, 6401)
14041	full_unknown	PMC2367680	[(16734, 16741)]	unknown	['Because the relative fetotoxic potencies of the eight PAHs are unknown, we used the summed total of the eight carcinogenic PAHs (∑8 c-PAHs) as the main exposure variable, as in prior studies (Choi et al.']	(16671, 16874)
14042	full_unknown	PMC2367680	[(30157, 30166)]	not known	['We therefore used both national (ethnic-combined) and ethnic-specific references because it is not known whether the different BW patterns are due to physiologic or pathologic causes (Kramer et al.']	(30062, 30259)
14388	full_unknown	PMC2396486	[(20894, 20899)]	novel	['Thus, these neuropeptides are of interest as potential targets for novel antipsychotic agents[39],[40].']	(20827, 20930)
14728	full_unknown	PMC2409299	[(4250, 4257)]	unknown	['Results\nThere were three deaths during follow-up: one unexpectedly at home aged 7 weeks, cause unknown, a second from malaria complicated by severe anaemia aged 34 weeks, and a third from dysentery with septicaemia aged 36 weeks.']	(4155, 4384)
14729	full_unknown	PMC2409299	[(18016, 18024)]	no clear	['A detailed report of factors affecting leucocyte counts and T-lymphocyte subsets in West African children similarly found no clear association of any haematological values with height-for-age or arm circumference, with the exception of higher total leucocyte counts in severely stunted children [10], and a recent study of immune function in a large cohort of rural Gambian children aged 6–9 y found no consistent effects of anthropometric or micronutrient status on delayed-type hypersensitivity reactions or humoral responses to rabies or pneumococcal polysaccharide vaccines [25].']	(17894, 18477)
14730	full_unknown	PMC2409299	[(20704, 20729)]	remains to be established	['The relevance of these early seasonal effects on lymphocyte subpopulation counts to the putative programming of long-term immunity remains to be established.']	(20573, 20730)
14731	full_unknown	PMC2409299	[(22091, 22098)]	unknown	['Of 184 identified pregnancies, 9 (5%) resulted in spontaneous abortion, 24 (13%) were multiple pregnancies or delivered outside the district, and the fates of a further 2 were unknown.']	(21915, 22099)
15632	full_unknown	PMC2442189	[(2260, 2263)]	new	['Further research should aim to identify whether the young infants additionally diagnosed as malnourished by this new standard are more appropriate targets for interventions than those identified with the NCHS reference.']	(2147, 2366)
15633	full_unknown	PMC2442189	[(32603, 32606)]	new	['Whether the young infants additionally identified as malnourished by this new standard are more appropriate targets for interventions than those identified with the NCHS reference, and whether such interventions can change their growth trajectories, requires further study.']	(32529, 32802)
