	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_IGNORANCE_CATEGORY	TOTAL_SUCCESSES_IN_IGNORANCE_CATEGORY	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
1741	CHEBI_25512	neurotransmitter	3.4743301358065947e-19	182892	167	33885	82	4.734122243050066e-15	True	2.2225926023709228e-17	True
9005	UBERON_0001442	skeleton of manus	3.4963151055539777e-19	182892	345	33885	135	4.76407896282785e-15	True	2.2262051228167523e-17	True
6733	PR_000004716	brain-derived neurotrophic factor	3.8966032068173916e-19	182892	155	33885	78	5.309511529609378e-15	True	2.469540246329943e-17	True
6810	PR_000014888	NAD-dependent protein deacetylase sirtuin-1	4.704818714350143e-19	182892	106	33885	61	6.410785980173505e-15	True	2.967956472302549e-17	True
3264	CHEBI_50845	doxycycline	4.92250299840954e-19	182892	25	33885	25	6.70740258563284e-15	True	3.062740906681662e-17	True
861	GO_0060611	mammary gland fat development	4.92250299840954e-19	182892	25	33885	25	6.70740258563284e-15	True	3.062740906681662e-17	True
1524	GO_0030168	platelet activation	4.92250299840954e-19	182892	25	33885	25	6.70740258563284e-15	True	3.062740906681662e-17	True
2399	PR_000007896	glucokinase regulatory protein	5.673048116331896e-19	182892	47	33885	37	7.730095363313841e-15	True	3.513679710597201e-17	True
5421	UBERON_0001348	brown adipose tissue	6.317633423050174e-19	182892	518	33885	181	8.608407302248167e-15	True	3.8952069240941933e-17	True
4943	UBERON_0000006	islet of Langerhans	6.761389775938515e-19	182892	39	33885	33	9.21306970869382e-15	True	4.150031400312532e-17	True
8681	GO_0045333	cellular respiration	1.0728101737249707e-18	182892	136	33885	71	1.4618111427176452e-14	True	6.555206918016346e-17	True
7992	GO_0061702	inflammasome complex	1.6284581940987014e-18	182892	59	33885	42	2.2189371352788907e-14	True	9.905969353923619e-17	True
8284	PR_000007440	Fc receptor-like protein 1	2.1609091613152493e-18	182892	64	33885	44	2.9444548232081585e-14	True	1.3086465880925149e-16	True
3642	PR_000008474	hematopoietic lineage cell-specific protein	2.556590525690113e-18	182892	74	33885	48	3.483610250305348e-14	True	1.5414204647368797e-16	True
12473	SO_0000417	polypeptide_domain	2.6439069770478326e-18	182892	123	33885	66	3.602587646925377e-14	True	1.5818191425342674e-16	True
3412	GO_0005764	lysosome	2.658422014093257e-18	182892	24	33885	24	3.622365836403472e-14	True	1.5818191425342674e-16	True
5708	UBERON_0003889	fallopian tube	2.658422014093257e-18	182892	24	33885	24	3.622365836403472e-14	True	1.5818191425342674e-16	True
7170	CL_0000129	microglial cell	2.9779723147194344e-18	182892	178	33885	84	4.0577850760367014e-14	True	1.7642543808855223e-16	True
4435	PR_000014368	RuvB-like 1	3.0776282340350555e-18	182892	141	33885	72	4.193576231696167e-14	True	1.815400966102237e-16	True
10196	PR_000027594	histone H3	3.576466087969367e-18	182892	188	33885	87	4.8732926914670596e-14	True	2.0915419276682657e-16	True
12846	UBERON_0000074	renal glomerulus	3.576466087969367e-18	182892	188	33885	87	4.8732926914670596e-14	True	2.0915419276682657e-16	True
11696	CHEBI_67198	retinoic acid receptor agonist	3.647000715466108e-18	182892	169	33885	81	4.969403174894119e-14	True	2.123676570467572e-16	True
7060	PR_000008959	immunoglobulin heavy constant gamma 1	8.984743152879621e-18	182892	73	33885	47	1.2242611020113772e-13	True	5.209621710686711e-16	True
1184	PR_000008594	histone H2B type 1-O	1.0233975151690833e-17	182892	45	33885	35	1.394481454169393e-13	True	5.90881972105675e-16	True
10264	CHEBI_33867	idonates	1.1264766643974385e-17	182892	81	33885	50	1.5349371029079497e-13	True	6.476527860371096e-16	True
11602	PR_000001155	Toll-like receptor 4	2.0132833679899063e-17	182892	115	33885	62	2.7432999172230466e-13	True	1.152647024043297e-15	True
7790	GO_0001525	angiogenesis	2.2420905151942613e-17	182892	186	33885	85	3.0550725360037006e-13	True	1.278273027616611e-15	True
12475	GO_0030849	autosome	2.3254529941912384e-17	182892	90	33885	53	3.1686622498849816e-13	True	1.3153313540781442e-15	True
3157	SO_0001032	mitochondrial_DNA	2.3263970081669806e-17	182892	28	33885	26	3.169948563328328e-13	True	1.3153313540781442e-15	True
2912	UBERON_0001876	amygdala	2.4511598816599476e-17	182892	167	33885	79	3.3399504547498445e-13	True	1.3801448160123325e-15	True
1910	PR_000017319	vacuolar protein sorting-associated protein 13A	3.6271152061011027e-17	182892	444	33885	157	4.942307179833363e-13	True	2.033871267421137e-15	True
11848	CHEBI_26948	vitamin B1	3.755809370639017e-17	182892	207	33885	91	5.117665848432725e-13	True	2.09740403624292e-15	True
5578	PR_000011368	N-acetylneuraminate lyase	3.9680470298561105e-17	182892	128	33885	66	5.406860882881936e-13	True	2.206881993013035e-15	True
4704	CHEBI_25212	metabolite	4.3572088180392437e-17	182892	344	33885	130	5.937132735460274e-13	True	2.4134685916505175e-15	True
9708	CL_0000909	CD8-positive, alpha-beta memory T cell	6.347631246067125e-17	182892	58	33885	40	8.649282335891064e-13	True	3.5017337392271513e-15	True
8548	GO_0006954	inflammatory response	7.752976070329476e-17	182892	22	33885	22	1.0564205193430943e-12	True	4.208846690609938e-15	True
7489	CHEBI_28741	sodium fluoride	7.752976070329476e-17	182892	22	33885	22	1.0564205193430943e-12	True	4.208846690609938e-15	True
868	GO_0043005	neuron projection	7.752976070329476e-17	182892	22	33885	22	1.0564205193430943e-12	True	4.208846690609938e-15	True
3071	CHEBI_15379	dioxygen	7.752976070329476e-17	182892	22	33885	22	1.0564205193430943e-12	True	4.208846690609938e-15	True
9490	CHEBI_30863	5-azaorotic acid	7.926890361698036e-17	182892	2476	33885	624	1.0801180806849744e-12	True	4.286182859861009e-15	True
11818	GO_0006631	fatty acid metabolic process	9.132190484139272e-17	182892	56	33885	39	1.2443522753688173e-12	True	4.899024706176446e-15	True
470	GO_0043974	histone H3-K27 acetylation	9.132190484139272e-17	182892	56	33885	39	1.2443522753688173e-12	True	4.899024706176446e-15	True
6886	CHEBI_50114	estrogen	9.54351566405361e-17	182892	325	33885	124	1.300399444383945e-12	True	5.0996056642507644e-15	True
13291	CL_0000034	stem cell	1.5307167018852014e-16	182892	107	33885	58	2.0857545779887755e-12	True	8.147478820268654e-15	True
5022	PR_000009158	inositol 1,4,5-trisphosphate receptor type 1	1.5907726476196363e-16	182892	82	33885	49	2.1675868096465163e-12	True	8.434189920803567e-15	True
10607	PR_000000046	TGF-beta	1.7390013127610859e-16	182892	137	33885	68	2.3695631887682558e-12	True	9.184353444838201e-15	True
6458	GO_0019814	immunoglobulin complex	2.7071029166338443e-16	182892	108	33885	58	3.688698434205276e-12	True	1.4242078896545467e-14	True
757	CHEBI_36597	phthalazine	3.1243843238968677e-16	182892	157	33885	74	4.2572860797418715e-12	True	1.6374177229776428e-14	True
3174	GO_0021854	hypothalamus development	4.186730707652069e-16	182892	21	33885	21	5.704839262246709e-12	True	2.169140403896087e-14	True
12990	GO_0097577	sequestering of iron ion	4.186730707652069e-16	182892	21	33885	21	5.704839262246709e-12	True	2.169140403896087e-14	True
7886	GO_0008217	regulation of blood pressure	4.186730707652069e-16	182892	21	33885	21	5.704839262246709e-12	True	2.169140403896087e-14	True
412	GO_0097009	energy homeostasis	4.737244122991784e-16	182892	109	33885	58	6.4549688419886056e-12	True	2.445063955298714e-14	True
12346	PR_000001245	rhodopsin	5.835859815007819e-16	182892	95	33885	53	7.951942583929654e-12	True	3.000733050539492e-14	True
4063	CL_0000573	retinal cone cell	6.202634600042852e-16	182892	63	33885	41	8.45170990601839e-12	True	3.177334551134733e-14	True
3957	PR_000013030	NADPH--cytochrome P450 reductase	8.099334493846878e-16	182892	131	33885	65	1.1036153181315756e-11	True	4.133390704612642e-14	True
6431	CHEBI_17087	ketone	9.109148156239789e-16	182892	66	33885	42	1.2412125277692336e-11	True	4.6141729656848836e-14	True
1053	PR_000008820	heat shock protein beta-8	9.109148156239789e-16	182892	66	33885	42	1.2412125277692336e-11	True	4.6141729656848836e-14	True
10206	GO_0006281	DNA repair	1.2142211439750733e-15	182892	287	33885	111	1.6544977307804348e-11	True	6.12776937326087e-14	True
1230	CHEBI_81999	Dehydrogriseofulvin	1.4673394351929654e-15	182892	23	33885	22	1.9993967143939346e-11	True	7.377847654590165e-14	True
13076	CL_0000545	T-helper 1 cell	2.1625190869032055e-15	182892	57	33885	38	2.9466485078143077e-11	True	1.0833266572846719e-13	True
5270	GO_0044419	biological process involved in interspecies interaction between organisms	2.260846944949529e-15	182892	20	33885	20	3.080630047188228e-11	True	1.1161703069522565e-13	True
9276	GO_0008305	integrin complex	2.260846944949529e-15	182892	20	33885	20	3.080630047188228e-11	True	1.1161703069522565e-13	True
9660	UBERON_0000988	pons	2.260846944949529e-15	182892	20	33885	20	3.080630047188228e-11	True	1.1161703069522565e-13	True
9694	CHEBI_18388	apigenin	2.260846944949529e-15	182892	20	33885	20	3.080630047188228e-11	True	1.1161703069522565e-13	True
6165	UBERON_0001017	central nervous system	2.343936679358594e-15	182892	382	33885	136	3.19384811929402e-11	True	1.1530137614779856e-13	True
5360	CL_0000115	endothelial cell	2.9219654094228225e-15	182892	92	33885	51	3.981470066879538e-11	True	1.432183477294798e-13	True
6463	PR_000001209	C-X-C chemokine receptor type 5	3.2313856084621108e-15	182892	55	33885	37	4.403086030090472e-11	True	1.578167035874721e-13	True
9177	UBERON_0000312	inner cambium layer of periosteum	3.846578151752533e-15	182892	39	33885	30	5.241347389578002e-11	True	1.8719097819921433e-13	True
1660	PR_000008920	interferon alpha-7	4.297969318849933e-15	182892	144	33885	68	5.856412993864919e-11	True	2.08413273803022e-13	True
6814	CHEBI_16856	glutathione	4.469816048097744e-15	182892	231	33885	94	6.090571347137986e-11	True	2.1597770734531864e-13	True
12603	UBERON_0012469	external anal region	4.7860874055131226e-15	182892	53	33885	36	6.521522698752181e-11	True	2.30442498189123e-13	True
8969	CL_0000902	induced T-regulatory cell	7.018441552486875e-15	182892	51	33885	35	9.563328459418616e-11	True	3.3555538454100405e-13	True
499	SO_0001734	H3K4_methylation_site	7.018441552486875e-15	182892	51	33885	35	9.563328459418616e-11	True	3.3555538454100405e-13	True
4867	PR_000004732	bifunctional apoptosis regulator	1.2208346521444876e-14	182892	19	33885	19	1.663509297012079e-10	True	5.796199641157069e-13	True
12728	CL_0000782	myeloid dendritic cell	1.2208346521444876e-14	182892	19	33885	19	1.663509297012079e-10	True	5.796199641157069e-13	True
2155	CHEBI_24866	salt	1.4197184307286212e-14	182892	527	33885	171	1.9345083337108193e-10	True	6.717042825384789e-13	True
12460	PR_000017481	membrane transport protein XK	1.4490513260923386e-14	182892	24	33885	22	1.9744773369334207e-10	True	6.832101511880348e-13	True
6993	GO_0009855	determination of bilateral symmetry	1.6017749393632323e-14	182892	38	33885	29	2.1825785323763405e-10	True	7.526132870263243e-13	True
4546	UBERON_0001062	anatomical entity	1.625693300806382e-14	182892	125	33885	61	2.215169691678776e-10	True	7.612266981714007e-13	True
9101	GO_0016055	Wnt signaling pathway	1.6912216936074466e-14	182892	62	33885	39	2.3044586797095067e-10	True	7.891981779827077e-13	True
7054	UBERON_0000345	myelin	1.8264958755387192e-14	182892	57	33885	37	2.4887832800090586e-10	True	8.494140887402931e-13	True
10968	PR_000007120	ephrin type-A receptor 1	1.98339286487292e-14	182892	138	33885	65	2.7025711176758406e-10	True	9.1924187676049e-13	True
4074	CL_0000057	fibroblast	2.2778373488962136e-14	182892	73	33885	43	3.103781171605981e-10	True	1.0521292107138917e-12	True
1876	CHEBI_15891	taurine	2.4140448109790748e-14	182892	87	33885	48	3.2893774594400875e-10	True	1.1112761687297592e-12	True
9227	CL_0000990	conventional dendritic cell	2.489069897827353e-14	182892	28	33885	24	3.391606642779551e-10	True	1.1419550985789735e-12	True
5448	CL_0000743	hypertrophic chondrocyte	2.6337420196410426e-14	182892	30	33885	25	3.588736875962885e-10	True	1.2042741194506325e-12	True
5502	PR_000010430	MAP kinase-interacting serine/threonine-protein kinase 2	2.6514406377923233e-14	182892	60	33885	38	3.6128530130558197e-10	True	1.2083120445002741e-12	True
476	GO_0007601	visual perception	2.7654251380357164e-14	182892	628	33885	195	3.768168293087467e-10	True	1.2560560976958223e-12	True
13222	GO_0007308	oocyte construction	3.602770081790793e-14	182892	82	33885	46	4.909134513448135e-10	True	1.6255412296185874e-12	True
11475	PR_000007222	protein C-ets-2	3.602770081790793e-14	182892	82	33885	46	4.909134513448135e-10	True	1.6255412296185874e-12	True
10325	SO_0000165	enhancer	3.698728960803053e-14	182892	71	33885	42	5.03988808199024e-10	True	1.6633293999967791e-12	True
944	PR_000003666	acyl-coenzyme A synthetase ACSM2B, mitochondrial	3.867747640238143e-14	182892	41	33885	30	5.270192934588494e-10	True	1.73361609690411e-12	True
5175	CHEBI_10545	electron	4.25616774201504e-14	182892	53	33885	35	5.799454165269694e-10	True	1.9014603820556374e-12	True
5646	NCBITaxon_1	root	4.406444407420441e-14	182892	3553	33885	835	6.004221149551093e-10	True	1.962163774363102e-12	True
11538	UBERON_0007118	umbilicus	5.768172390127067e-14	182892	61	33885	38	7.859711698787141e-10	True	2.5601666771293617e-12	True
2207	GO_0000806	Y chromosome	5.946445109052809e-14	182892	80	33885	45	8.102626105595358e-10	True	2.6307227615569344e-12	True
12911	CHEBI_16243	quercetin	6.592225948340919e-14	182892	18	33885	18	8.982567077209337e-10	True	2.890414137659043e-12	True
10922	CL_0000094	granulocyte	6.592225948340919e-14	182892	18	33885	18	8.982567077209337e-10	True	2.890414137659043e-12	True
951	PR_000014414	protein S100-A7	6.618297453028191e-14	182892	37	33885	28	9.018092109496213e-10	True	2.890414137659043e-12	True
6796	PR_000016450	transmembrane protease serine 11D	6.618297453028191e-14	182892	37	33885	28	9.018092109496213e-10	True	2.890414137659043e-12	True
11565	PR_000012564	peroxisomal biogenesis factor 3	9.617376375776128e-14	182892	49	33885	33	1.310463704963255e-09	True	4.160202237978588e-12	True
456	SO_0005836	regulatory_region	9.617376375776128e-14	182892	49	33885	33	1.310463704963255e-09	True	4.160202237978588e-12	True
4694	PR_000008988	interleukin-1 family member 5	9.617376375776128e-14	182892	49	33885	33	1.310463704963255e-09	True	4.160202237978588e-12	True
10643	GO_0007049	cell cycle	1.0117932612946045e-13	182892	192	33885	80	1.3786694978400281e-09	True	4.362878157721608e-12	True
13342	UBERON_0001016	nervous system	1.366309268718323e-13	182892	511	33885	164	1.861733009555587e-09	True	5.872974793550748e-12	True
2760	CL_0000895	naive thymus-derived CD4-positive, alpha-beta T cell	1.5328539209755906e-13	182892	40	33885	29	2.0886667527213396e-09	True	6.568134442519937e-12	True
2130	CL_0000365	animal zygote	1.617288261076206e-13	182892	76	33885	43	2.2037169845424385e-09	True	6.908203713299179e-12	True
9351	CHEBI_37958	dye	1.6952358110473614e-13	182892	298	33885	109	2.3099283161331346e-09	True	7.218525987916046e-12	True
5358	UBERON_0001638	vein	1.9486653941770743e-13	182892	60	33885	37	2.6552514661056813e-09	True	8.271811420889973e-12	True
8154	UBERON_0000976	humerus	2.066456048464694e-13	182892	38	33885	28	2.815753011637992e-09	True	8.744574570304324e-12	True
3089	PR_000007020	ETS-related transcription factor Elf-1	2.357842877721558e-13	182892	91	33885	48	3.2127967051833946e-09	True	9.946739025335587e-12	True
7994	GO_0016570	histone modification	2.748467604906062e-13	182892	171	33885	73	3.745061958445e-09	True	1.1558833205077162e-11	True
10134	CHEBI_33284	nutrient	3.115190005241343e-13	182892	3358	33885	788	4.244757901141854e-09	True	1.3060793541974935e-11	True
1093	PR_000006903	elongation factor 1-alpha 1	3.5107215580889344e-13	182892	48	33885	32	4.783709195051982e-09	True	1.4653361484860796e-11	True
2339	PR_000010697	metallothionein-1E	3.543207429741022e-13	182892	22	33885	20	4.827974443765117e-09	True	1.4653361484860796e-11	True
2709	GO_0030097	hemopoiesis	3.552210570928011e-13	182892	145	33885	65	4.840242123946507e-09	True	1.4653361484860796e-11	True
8104	CL_0000192	smooth muscle cell	3.559564546814122e-13	182892	17	33885	17	4.850262651488923e-09	True	1.4653361484860796e-11	True
11080	GO_0000050	urea cycle	3.559564546814122e-13	182892	17	33885	17	4.850262651488923e-09	True	1.4653361484860796e-11	True
8488	UBERON_0000956	cerebral cortex	3.559564546814122e-13	182892	17	33885	17	4.850262651488923e-09	True	1.4653361484860796e-11	True
9807	UBERON_0002616	regional part of brain	3.583036162561629e-13	182892	182	33885	76	4.882245075106476e-09	True	1.4705557455139987e-11	True
10447	PR_000003266	collagen type II alpha chain	4.729166922665705e-13	182892	24	33885	21	6.4439628488242896e-09	True	1.9351239786259126e-11	True
7623	CHEBI_52290	mitogen	5.259637121219802e-13	182892	46	33885	31	7.166781541374102e-09	True	2.145742976459312e-11	True
3236	CHEBI_30911	glucitol	5.316994034227195e-13	182892	28	33885	23	7.244936071037976e-09	True	2.156230973523207e-11	True
2519	GO_0030185	nitric oxide transport	5.316994034227195e-13	182892	28	33885	23	7.244936071037976e-09	True	2.156230973523207e-11	True
4474	PR_000007759	gamma-aminobutyric acid receptor-associated protein-like 2	5.401047058129899e-13	182892	51	33885	33	7.3594667214078005e-09	True	2.1838180182218995e-11	True
5914	CHEBI_17478	aldehyde	5.898442146785884e-13	182892	163	33885	70	8.037217269210446e-09	True	2.3778749317190667e-11	True
6823	PR_000009000	interleukin-22 receptor subunit alpha-2	5.935151715956162e-13	182892	81	33885	44	8.087237728161866e-09	True	2.3856158490152998e-11	True
12087	GO_0006809	nitric oxide biosynthetic process	6.020347729205069e-13	182892	39	33885	28	8.203325815814827e-09	True	2.4127428870043606e-11	True
8735	UBERON_0006337	distal early tubule	7.617224249464355e-13	182892	121	33885	57	1.037922976232013e-08	True	3.043762393642267e-11	True
5609	CL_0000899	T-helper 17 cell	8.247716173586759e-13	182892	37	33885	27	1.1238338058129318e-08	True	3.2752578519118796e-11	True
7929	CL_0000173	pancreatic D cell	8.268667995432896e-13	182892	62	33885	37	1.1266887010576865e-08	True	3.2752578519118796e-11	True
974	GO_0006914	autophagy	8.268667995432896e-13	182892	62	33885	37	1.1266887010576865e-08	True	3.2752578519118796e-11	True
11127	CL_0000820	B-1a B cell	1.0327726928993346e-12	182892	19	33885	18	1.4072560713446334e-08	True	4.079003105346764e-11	True
10366	CHEBI_16247	phospholipid	1.1108140382306015e-12	182892	100	33885	50	1.5135952084930176e-08	True	4.374552625702363e-11	True
6287	CHEBI_35224	effector	1.481774074060338e-12	182892	129	33885	59	2.0190653533146165e-08	True	5.81863214211705e-11	True
