DATE,ARTICLE,SENTENCE,IGNORANCE_CATEGORIES,ANNOTATED LEXICAL CUES
1/2017,PMC5273824,"Recently, LC-MS/MS became the gold standard of measuring Vitamin D level due to its ability to differentiate and accurately quantify the two subgroups of 25-OH Vitamin D (25-OH Vitamin D2 and 25-OH Vitamin D3); (2) high specificity, which allows differentiation of the target molecule from other metabolic intermediates, as well as avoiding interference as seen in immunological methods; (3) high sensitivity, which allows detection at ng/mL level","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('recently', 'INCOMPLETE_EVIDENCE'), ('gold_standard', 'INCOMPLETE_EVIDENCE'), ('due_to', 'PROBABLE_UNDERSTANDING'), ('differentiate', 'INCOMPLETE_EVIDENCE'), ('accurately', 'SUPERFICIAL_RELATIONSHIP'), ('differentiation', 'INCOMPLETE_EVIDENCE'), ('interference', 'PROBLEM_COMPLICATION'), ('seen', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,Such method allows nutrition researchers to identify Vitamin D food sources and evaluate dietary pattern,{'PROBABLE_UNDERSTANDING'},"[('allows', 'PROBABLE_UNDERSTANDING')]"
1/2017,PMC5273824,Vitamin D deficiency is closely associated with Gestational Diabetes Mellitus (GDM),{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Vitamin D is also a potential immunosuppressant, which down-regulates the expression of pro-inflammation markers, such as TNF-α and IL-2, among pregnant women with GDM [8]",{'INCOMPLETE_EVIDENCE'},"[('potential', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,There is an increased risk of Vitamin D deficiency during pregnancy [9],{'IMPORTANT_CONSIDERATION'},"[('increased risk', 'IMPORTANT_CONSIDERATION')]"
1/2017,PMC5273824,Study has found that the prevalence of Vitamin D deficiency during pregnancy is 66–96% [7],{'INCOMPLETE_EVIDENCE'},"[('found', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"Currently, it is recommended to use multiVitamin or calcium supplements containing Vitamin D for women during pregnancy to increase their Vitamin D intake",{'FUTURE_WORK'},"[('recommended', 'FUTURE_WORK')]"
1/2017,PMC5273824,It is important to pay attention to Vitamin D nutritional status in GDM pregnancy nutrition management,{'IMPORTANT_CONSIDERATION'},"[('important', 'IMPORTANT_CONSIDERATION'), ('pay attention', 'IMPORTANT_CONSIDERATION')]"
1/2017,PMC5273824,"Using a new assessment technique, we investigated Vitamin D nutritional status among outpatients with GDM in our hospital, and analyzed Vitamin D sources and its association with dietary pattern","{'QUESTION_ANSWERED_BY_THIS_WORK', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('new', 'FULL_UNKNOWN'), ('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('pattern', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"The serum level of 25-OH Vitamin D2 in the intervention group was 11.61 ± 6.71 (6.06–24.71) nmol/L, however, the serum 25-OH Vitamin D2 level in the fourteen cases in the control group was too low to be detected with the current technology (Table 2)","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'DIFFICULT_TASK'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('too...to_be', 'DIFFICULT_TASK')]"
1/2017,PMC5273824,Normal Vitamin D level is one of the nutritional management goals for women with GDM,{'IMPORTANT_CONSIDERATION'},"[('goals', 'IMPORTANT_CONSIDERATION')]"
1/2017,PMC5273824,"Most women (66–96%) in their middle and late pregnancy in Beijing are Vitamin D deficient if diagnosed with the criteria of serum 25-OH Vitamin D level <50 nmol/L (ELISA method), as indicated in two studies from Department of Endocrinology and Department of Laboratory Medicine in Peking Union Medical College Hospital [6]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('as', 'PROBABLE_UNDERSTANDING'), ('indicated', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"This is comparable with the prevalence of Vitamin D deficiency among the general population in Beijing area (LC-MS method, 11% if diagnosed with serum 25-OH Vitamin D level <25 nmol/L, or 55% if diagnosed with serum 25-OH Vitamin D level between 25 and 50 nmol/L method) [5]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('comparable', 'INCOMPLETE_EVIDENCE'), ('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
1/2017,PMC5273824,"The Vitamin D deficiency level identified in this study was 20.4%, which is lower than those identified in the studies discussed previously","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('identified', 'INCOMPLETE_EVIDENCE'), ('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('identified', 'INCOMPLETE_EVIDENCE'), ('previously', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,Sunlight exposure time has an important impact on Vitamin D3 level,"{'IMPORTANT_CONSIDERATION', 'SUPERFICIAL_RELATIONSHIP'}","[('important', 'IMPORTANT_CONSIDERATION'), ('impact', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,The seasonal variations of serum 25-OH Vitamin D level detected in these subjects are consistent with natural environmental changes in the area of residence,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('detected', 'INCOMPLETE_EVIDENCE'), ('consistent', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Thus, the strength and duration of sunlight exposure become the main factors affecting the Vitamin D level in their bodies","{'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('factors', 'SUPERFICIAL_RELATIONSHIP'), ('affecting', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Besides sunlight exposure, Vitamin D supplementation is also an important factor that affects serum 25-OH Vitamin D level among women with GDM","{'IMPORTANT_CONSIDERATION', 'SUPERFICIAL_RELATIONSHIP'}","[('important', 'IMPORTANT_CONSIDERATION'), ('factor', 'SUPERFICIAL_RELATIONSHIP'), ('affects', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,This study finds that 85.7% of pregnant women received supplements containing Vitamin D,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('finds', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"It is noted that the detection rate of serum 25-OH Vitamin D2 in the study is 19.4%, higher than the usual 5% in the general population [3]","{'ANOMALY_CURIOUS_FINDING', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('noted', 'ANOMALY_CURIOUS_FINDING'), ('detection', 'INCOMPLETE_EVIDENCE'), ('than the usual', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
1/2017,PMC5273824,"However, only four out of nineteen participants with supplement use who was also positive for Vitamin D2 received Vitamin D2-containing supplements","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('only', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,25-OH Vitamin D2 is also detected in the serum of these four participants,{'INCOMPLETE_EVIDENCE'},"[('detected', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"Therefore, consumption of Vitamin D2-containing supplements is associated with higher Vitamin D2 detection rate among pregnant women","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('detection', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,Previous studies identify edible fungi as the primary plant-based dietary source of Vitamin D,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('previous...studies', 'INCOMPLETE_EVIDENCE'), ('identify', 'INCOMPLETE_EVIDENCE'), ('as', 'PROBABLE_UNDERSTANDING')]"
1/2017,PMC5273824,Such low consumption rate and amount cannot be the leading cause of high Vitamin D detection rate in these participants,"{'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('cannot_be', 'INCOMPLETE_EVIDENCE'), ('leading_cause', 'IMPORTANT_CONSIDERATION'), ('detection', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"Accumulation of Vitamin D2 in food chain, such as from poultry fed with Vitamin D2 fortified feeds and their eggs, also contribute to elevated Vitamin D2 levels in human bodies",{'SUPERFICIAL_RELATIONSHIP'},"[('contribute', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"As a result, higher egg consumption among participants in this study may explain the higher detection rate of Vitamin D2","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('as', 'PROBABLE_UNDERSTANDING'), ('may', 'INCOMPLETE_EVIDENCE'), ('explain', 'PROBABLE_UNDERSTANDING'), ('detection', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"In addition, researchers find dairy products in China are mainly fortified with Vitamin D3, which will not translate into higher Vitamin D2 detection rate among participants","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'FUTURE_PREDICTION'}","[('mainly', 'PROBABLE_UNDERSTANDING'), ('will', 'FUTURE_PREDICTION'), ('detection', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"In summary, 20.4% pregnant women with GDM in their middle and late pregnancy are deficient in Vitamin D, though their Vitamin D levels were higher than the general population","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE'}","[('in_summary', 'INCOMPLETE_EVIDENCE'), ('though', 'ANOMALY_CURIOUS_FINDING')]"
1/2017,PMC5273824,"It is necessary to increase exogenous Vitamin D intake in this population especially in fall and winter, when there is an increase of Vitamin D deficiency in Beijing area",{'IMPORTANT_CONSIDERATION'},"[('necessary', 'IMPORTANT_CONSIDERATION')]"
1/2017,PMC5273824,This group often uses dietary supplements containing Vitamin D,{'PROBABLE_UNDERSTANDING'},"[('often', 'PROBABLE_UNDERSTANDING')]"
1/2017,PMC5273824,"They also have a Vitamin D2 detection rate of 19.4%, which can be explained by consuming edible fungi or supplements containing Vitamin D2","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('detection', 'INCOMPLETE_EVIDENCE'), ('can', 'INCOMPLETE_EVIDENCE'), ('explained', 'PROBABLE_UNDERSTANDING')]"
10/2014,PMC5685050,"Vitamin D deficiency has received increased attention over the past several years since vitamin D may play an important role not only in bone metabolism but also in a variety of non-skeletal diseases such as diabetes mellitus, autoimmune diseases, infectious diseases, cardiovascular diseases and cancer1,2,3","{'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('increased_attention', 'INCOMPLETE_EVIDENCE'), ('may', 'INCOMPLETE_EVIDENCE'), ('important', 'IMPORTANT_CONSIDERATION'), ('role', 'SUPERFICIAL_RELATIONSHIP'), ('only', 'INCOMPLETE_EVIDENCE')]"
10/2014,PMC5685050,Latitude is an important determinant of vitamin D status since the amount of UVB that penetrates the earth's surface decreases markedly with increasing latitude[8],{'IMPORTANT_CONSIDERATION'},"[('important', 'IMPORTANT_CONSIDERATION')]"
10/2014,PMC5685050,People residing near the equator should have lower prevalence of vitamin D deficiency compared to people living at high latitudes,{'FUTURE_PREDICTION'},"[('should', 'FUTURE_PREDICTION')]"
10/2014,PMC5685050,"However, according to the recent studies, vitamin D deficiency is also common in these countries10,11","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('recent_studies', 'INCOMPLETE_EVIDENCE')]"
10/2014,PMC5685050,Rojroongwasonkul et al.[18]showed in a recent study in Thai children that vitamin D deficiency was also highly prevalent in school children aged 3–12.9 years,{'INCOMPLETE_EVIDENCE'},"[('recent_study', 'INCOMPLETE_EVIDENCE')]"
10/2014,PMC5685050,Thai women are at risk for vitamin D insufficiency likely due to sunscreen usage and sun avoidant behavior due to the desire to maintain a fair complexion,"{'PROBABLE_UNDERSTANDING', 'PROBLEM_COMPLICATION'}","[('likely', 'PROBABLE_UNDERSTANDING'), ('due_to', 'PROBLEM_COMPLICATION'), ('due_to', 'PROBLEM_COMPLICATION')]"
10/2014,PMC5685050,"Living in urban areas such as in Bangkok, increases the risk of vitamin D insufficiency due to increased pollution, which decreases the amount of UVB available for cutaneous vitamin D synthesis",{'PROBLEM_COMPLICATION'},"[('due_to', 'PROBLEM_COMPLICATION')]"
10/2014,PMC5685050,"Thus, dietary intake of vitamin D in Thai people is generally low",{'PROBABLE_UNDERSTANDING'},"[('thus', 'PROBABLE_UNDERSTANDING')]"
10/2014,PMC5685050,"In summary, despite a location near the equator where sunlight is available year round, Thai people are at risk for vitamin D insufficiency due to environmental, cultural, lifestyle and dietary factors","{'ANOMALY_CURIOUS_FINDING', 'PROBLEM_COMPLICATION'}","[('despite', 'ANOMALY_CURIOUS_FINDING'), ('due_to', 'PROBLEM_COMPLICATION')]"
10/2014,PMC5685050,The relatively high prevalence of vitamin D insufficiency may have important health implications for Thai people as the science of vitamin D continues to be unraveled,"{'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('may', 'INCOMPLETE_EVIDENCE'), ('important', 'IMPORTANT_CONSIDERATION'), ('implications', 'IMPORTANT_CONSIDERATION'), ('unraveled', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,Trajectory of vitamin D status during pregnancy in relation to neonatal birth size and fetal survival: a prospective cohort study,{'SUPERFICIAL_RELATIONSHIP'},"[('relation', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We investigated the associations between vitamin D status in early and late pregnancy with neonatal small for gestational age (SGA), low birth weight (LBW) and preterm delivery","{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Furthermore, associations between vitamin D status and pregnancy loss were studied",{'SUPERFICIAL_RELATIONSHIP'},"[('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"T3 25OHD ≥ 100 nmol/L (equal to 40 ng/ml) was associated with lower odds of SGA (OR 0.3, p  = 0.031) and LBW (OR 0.2, p  = 0.046), compared to vitamin D deficiency (25OHD < 30 nmol/L, or 12 ng/ml)",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Vitamin D deficiency in late pregnancy was associated with higher odds of SGA and LBW,{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D status trajectory from early to late pregnancy was inversely associated with SGA, LBW and preterm delivery with the lowest odds among women with the highest increment in 25OHD",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Thus, both higher vitamin D status in late pregnancy and gestational vitamin D status trajectory can be suspected to play a role in healthy pregnancy","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Vitamin D status (measured as 25-hydroxyvitamin D (25OHD)) of pregnant women has been inversely associated with adverse gestational outcomes and associated with uteroplacental dysfunction [2],{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,We have previously shown that higher vitamin D status in late pregnancy and larger increase in vitamin D status during pregnancy is associated with lower risk of preeclampsia [3],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously_shown', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Associations have also been shown between vitamin D insufficiency (< 50 nmol/L) and increased risk of infant small for gestational age (SGA) and low birth weight (LBW) [4],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('associations', 'SUPERFICIAL_RELATIONSHIP'), ('have...been', 'INCOMPLETE_EVIDENCE'), ('shown', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"Thus, the association between vitamin D status and neonatal birth size is not clear and warrants further investigation","{'PROBABLE_UNDERSTANDING', 'FULL_UNKNOWN', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('not_clear', 'FULL_UNKNOWN'), ('warrants_further_investigation', 'FUTURE_WORK')]"
2/2018,PMC5812027,"Lower vitamin D status has also been associated with a medical history of recurrent miscarriage [12] but only two prospective studies have investigated this, without finding that lower 25OHD concentrations increases the risk of pregnancy loss [5,13]","{'ANOMALY_CURIOUS_FINDING', 'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('has...been', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('but_only', 'ANOMALY_CURIOUS_FINDING'), ('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
2/2018,PMC5812027,"Thus, the association between vitamin D status and risk of miscarriage needs further investigation","{'PROBABLE_UNDERSTANDING', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('needs', 'FUTURE_WORK'), ('further_investigation', 'FUTURE_WORK')]"
2/2018,PMC5812027,"Our objectives were to study the associations between vitamin D status in both early and late pregnancy, as well as change in vitamin D status during pregnancy with neonatal SGA, LBW and preterm delivery","{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('objectives', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Associations between vitamin D status in early pregnancy and pregnancy loss were also studied,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('associations', 'SUPERFICIAL_RELATIONSHIP'), ('were...studied', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
2/2018,PMC5812027,"Season was coded as a binary variable, since this explained 30% of vitamin D status in a previous study in pregnant women at the same latitude [16]","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('explained', 'PROBABLE_UNDERSTANDING'), ('previous_study', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"These groups were chosen to study whether vitamin D insufficiency (30–50 nmol/L), sufficiency (≥ 50 nmol/L) or high status (≥ 75 or ≥ 100 nmol/L) was associated with the outcomes studied, compared to vitamin D deficiency (< 30 nmol/L)","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('whether...compared', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Tobacco use and vitamin D supplement use were also investigated as potential confounders but did not show any confounding effect and were thus not included in the final models,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION', 'ALTERNATIVE_OPTIONS_CONTROVERSY'}","[('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('potential', 'INCOMPLETE_EVIDENCE'), ('confounders', 'PROBLEM_COMPLICATION'), ('but', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('thus', 'PROBABLE_UNDERSTANDING'), ('models', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
2/2018,PMC5812027,"Vitamin D status trajectory between T1 and T3 was inversely related to SGA, preterm and LBW (Table3)",{'SUPERFICIAL_RELATIONSHIP'},"[('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We found that higher vitamin D status among women in late, but not early, pregnancy was associated with lower probability of SGA and LBW","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('but not', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D status trajectory during pregnancy was inversely associated with SGA, LBW and preterm delivery",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,We also found that lower vitamin D status in early pregnancy was related to pregnancy loss,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Thus, preeclampsia does not seem to mediate the associations between vitamin D status trajectory and neonatal birth size or preterm birth","{'ANOMALY_CURIOUS_FINDING', 'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('seem', 'ANOMALY_CURIOUS_FINDING'), ('mediate', 'SUPERFICIAL_RELATIONSHIP'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We have previously shown that the determinants of season-corrected change in 25OHD during pregnancy include origin, sun-exposure and dietary as well as supplementary vitamin D intake [18]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously_shown', 'INCOMPLETE_EVIDENCE'), ('determinants', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"As the results between change in 25OHD and neonatal birth size and preterm delivery remained after adjustment for season of conception, origin and vitamin D supplementation, vitamin D status trajectory can be suspected to play a role in healthy pregnancy","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('as', 'PROBABLE_UNDERSTANDING'), ('remained', 'INCOMPLETE_EVIDENCE'), ('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D has been shown to facilitate the transport of nutrients across the placenta [20,21], which could contribute to fetal growth [22]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('has_been_shown', 'INCOMPLETE_EVIDENCE'), ('could', 'INCOMPLETE_EVIDENCE'), ('contribute', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Vitamin D status could also facilitate fetal development by regulating placental inflammation [23],{'INCOMPLETE_EVIDENCE'},"[('could', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,It is also possible that the associations between fetal growth and maternal vitamin D status are due to residual confounding or reverse causation,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('associations', 'SUPERFICIAL_RELATIONSHIP'), ('due...to', 'PROBLEM_COMPLICATION'), ('confounding', 'PROBLEM_COMPLICATION'), ('reverse_causation', 'PROBLEM_COMPLICATION')]"
2/2018,PMC5812027,Whether vitamin D metabolism is altered in placental dysfunction in unclear and warrants further investigation,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FULL_UNKNOWN', 'FUTURE_WORK'}","[('whether', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('unclear', 'FULL_UNKNOWN'), ('warrants_further_investigation', 'FUTURE_WORK')]"
2/2018,PMC5812027,This could be interpreted as support of our finding that late rather than early pregnancy vitamin D status is the stronger predictor of fetal growth restriction,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('could_be', 'INCOMPLETE_EVIDENCE'), ('interpreted_as', 'PROBABLE_UNDERSTANDING'), ('support', 'INCOMPLETE_EVIDENCE'), ('rather', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('predictor', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Our results could also indicate that it takes time for changes in vitamin D metabolism to manifest as changes in circulating 25OHD,{'INCOMPLETE_EVIDENCE'},"[('could', 'INCOMPLETE_EVIDENCE'), ('indicate', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"We did not see a U-shaped association between early pregnancy vitamin D status and SGA, as previously indicated [9]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('did not see', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('previously', 'INCOMPLETE_EVIDENCE'), ('indicated', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"Supplementation can therefore only partly explain the large proportion with high vitamin D status, and other likely contributors are pregnancy associated endocrine changes and possibly lifestyle factors","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('can', 'INCOMPLETE_EVIDENCE'), ('therefore', 'PROBABLE_UNDERSTANDING'), ('only', 'INCOMPLETE_EVIDENCE'), ('partly', 'INCOMPLETE_EVIDENCE'), ('explain', 'PROBABLE_UNDERSTANDING'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('likely', 'PROBABLE_UNDERSTANDING'), ('contributors', 'SUPERFICIAL_RELATIONSHIP'), ('possibly', 'INCOMPLETE_EVIDENCE'), ('factors', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"To our knowledge, ours is one of the first studies to find associations between vitamin D status and pregnancy loss","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('to_our_knowledge', 'PROBABLE_UNDERSTANDING'), ('first', 'INCOMPLETE_EVIDENCE'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"One earlier study, from Denmark, found that lower vitamin D status in early pregnancy was associated with pregnancy loss in the first trimester [24]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
